Question,Bot Response,Expected Response,Jaccard Similarity,BLEU Score,ROUGE-1,ROUGE-2,ROUGE-L,Response Time
"I have scratchy throat, phlegm, loss of appetite, fatigue. I am pharmacist in research facility. My son had 3rd contact. He has flu symptoms. He was quarantined. We are waiting for the results for his contact. Do I need to test myself?","Yes you should test yourself. If your symptoms are worsening or your contact has been confirmed as having the virus, you should test your son as well. For more info try whatapp the word ""Hi","Cluster cases   I would recommend staying at home, rest, drink fluids and monitoring your temperature.   You may have COVID-19 or another illness. If you are otherwise healthy, await test results. Keep utensils, linens separate and washed. Use good hand washing and disinfect surfaces. If the test is positive, please have screening of all family members in your home. Avoid contact with others.   Would you like to video or text chat with me?",0.6046511627906976,4.739452492409184e-232,0.17582417156382088,0.0,0.17582417156382088,16.133807799999886
"Can animal byproducts spread coronavirus? Do I have to worry about milk, eggs, or fruits?","No. The coronavirus apparently only needs to be in contact with the mucosa of the lips, mouth, nose and eyes to infect someone.However, the closeness in an intimate situation like that with someone who is infected gives a high likelihood of transmission.   Would you like to video or text chat with me? I am available either way.  Would you prefer to",No   we have no evidence of any concern with such spread.   It may be worth wiping all packages that come i nto the house with lysol wipes   Would you like to video or text chat with me?,0.90625,0.15929324413978396,0.3571428522817461,0.1874999953125001,0.30952380466269847,28.216196599999876
Why are so many people with diabetes dying from the coronavirus? Itâ€™s really frightening me.,"Because we eat more sugar than they do. And because we drink more water than they do, we are at higher risk of dying from the virus. And because of that, we need to take measures to combat this. Also, we need more tests and lab work to find out what is actually causing the disease. People with diabetes are more likely to die from coronavirus because","Immunocompromised    body is busy dealing with diabetes, not as much resiliancy remaining to fight viral symptoms, and subsequent opportunistic infections  Would you like to video or text chat with me?",0.7272727272727273,9.52208653546315e-232,0.10666666198755574,0.0,0.07999999532088917,26.264319500000056
I'm just a bit concerned as I have a sore throat and coughing a little bit as a result of my sore throat. My upper body is also aching a bit. Is this a cause for concern?,"It could be.   Throat pain can be from a strep throat infection (antibiotics needed), a cold or influenza, EB virus (antibiotic usually not used), or from some other cause such as allergies or irritants.   Usually, a person sees","Possible virus. This is likely a viral infection. If you have a fever and/or the cough or sore throat get worse, you should be examined by your doctor. If you've been exposed to a particular illness, such as strep or the flu or coronavirus, you may need to be tested.For now, rest, drink fluids, take acetaminophen or ibuprofen as needed if you have no medical contraindication.",0.6578947368421053,2.123330492045283e-155,0.21176470118754337,0.019607838514034154,0.1882352894228375,21.860666000000037
Will Lysol wipes kill coronavirus? How long can coronavirus live on household surfaces?,"It depends on the virus and the wipes.   Most commercial and industrial varieties of the influenza survive on surfaces ranging from 6 feet to 10 feet depending on the material used.    Anyhow, the best way to prevent catching COVID-19 is to wash your hands and your hands frequently.  Would you like to video or text chat with me?  Would you mind narrating",Several days   Lysol should  be good.    Seehttps://www.wired.com/story/coronavirus-disinfectant-cleaning-guide/  Would you like to video or text chat with me?,0.6086956521739131,0.13929208445033034,0.30769230355502963,0.2368421016481995,0.30769230355502963,27.970047299999806
Can I catch coronavirus on public transportation from someone who has it? How long do germs on public transportation last?,"If you are a passenger and a person with the virus is on board, you are quite at risk of catching it.   I would not recommend it.  Would you like to video or text chat with me? I can understand your concern.  Would like to hear your voice narrations.  Would also like to know your thoughts on the matter.Thanks.","Coronavirus lives   New coronavirus may live on surfaces for a few hours or a few days depending on the type of surface, temperature or humidity.   One report indicated that new coronavirus can survive on hard surfaces for up to 72 hours and on cardboard for up to 24 hours.   Would you like to video or text chat with me?",0.7567567567567568,0.17894467682407694,0.372093018255814,0.18181817681983486,0.3488372043023256,27.25313499999993
Is it necessary to get tested for the corona virus if you arrive back in South Africa after visiting Zimbabwe and Victoria falls as part of a group?,No. As long as you are in a quarantine area you are fine. You will meet and greet everyone in SA and SA will be apart of the quarantine so no testing needed.   Would you like to video or text chat with me? I am happy to help.  Would you prefer to text chat with my voice?  Would you,It depends.   If the visited place has a high rate of coronavirus infections to take some precautions is important such as if you develop fever or cough or any other coronavirus infection symptoms.   To be tested is desired but will you be able to get tested? In some places testing kits are reserved to very sick and hospitalized patient. Self quarantine in cooperation with your doctor is the way to go.  Would you like to video or text chat with me?,0.8571428571428571,0.12818137733246895,0.3888888841358025,0.13533834107072207,0.3333333285802469,25.03427929999998
Hi. This COVID-19 outbreak is scary. I got screened this week and it was negative. But prior to screening I had a week of continuous dry coughs and also throat was sore. I've put myself in a quarantine. What next? Do I still need to screen again?,"If you had a week's worth of dry coughs, you probably don't need a screen. Unless you had a close contact that screened you and if you had a history of international travel recently or","Screening test if. If you develop symptoms of dry cough, fever and/or shortness of breath, consider re testing since the test may convert to a positive test if infected. Other causes should be considered including an allergic reaction. Try one dose of an antihistamine and gauge improvement. Stay at home for three days if there is no fever. .",0.71875,2.5586656605657606e-155,0.18421052190096965,0.04597700697582288,0.18421052190096965,15.999609800000144
"Is it true (or a myth) that coronavirus will not survive hotter climates. As summer approaches, is it expected to reduce in tropical summers at least.","It is expected to decrease in the summer. However, there have been conflicting reports as to whether or not this will actually happen.   It is difficult to say.   We are in an unprecedented time right now. It is hard to say. Best to stay home and adopt as many as you can.   Would","Coronavirus.    Yes, according to previous knowledge, most virus including coronavirus likely will not survive hotter climates.   I would expect or hope this will die down in summer time. Nevertheless, this is new coronavirus, let's wait and see. I also think that with strong human intervention, the virus may reduce or be eliminated before summer.   Would you like to video or text chat with me?",0.7714285714285715,3.1765204813161302e-155,0.27083332843967023,0.01785713793526921,0.2499999951063369,19.360758699999906
I heard ACE inhibitors might exacerbate coronavirus. I also heard NSAIDs might do the same. Does this mean any common meds could have an unexpected effect during coronavirus?,Not that     ACE inhibitors might exacerbate the virus but that there are other potentially useful ACE inhibitor.   Would you like to video or text chat with me?  Would you prefer to video or email chat with me? I can understand your concern.    Would like to hear your,Coronavirus and ACEI.   Recent publications including the one from the lancet showed COVID-19 binds to ACE-2 receptor on target cells for entrance.   The expression of ACE-2 receptor is substantially increased in patients with diabetes who were treated with ACE inhibitors or ARB. NSAIDS has the similar effect. All medications can have some unexpected side effects.    Would you like to video or text chat with me?,0.7441860465116279,0.14806536135519668,0.31111110646666673,0.19417475253087013,0.31111110646666673,15.139392300000054
"I have had mild chest pain for over a week. it now seems more persistent and pronounced. I don't have shortness of breath or any other COVID-19 symptoms, except some fatigue. I have been traveling a lot in high risk areas. Should I get tested?","Yes   yes you should. Although shortness of breathe is not a symptom, if you have had your symptoms for a week and they haven't gotten worse or developed into a fever, you probably do not have","Yes   I would advise screening due to your exposure.   Fever is very commonly associated with COVID-19. Stay at home, rest, drink fluids and monitor your temperature. Arrange the testing which also  may include a chest image with your PCP.  Since your have been traveling, a pulmonary embolism is another possible cause of your shortness of breath.   Would you like to video or text chat with me?",0.6190476190476191,1.981598580445523e-155,0.23255813499188757,0.019999995450001036,0.18604650708491086,11.08799729999987
Ons het teruggekom vanaf oostenryk op 8 Maart..reeds 13 dae gelede. Het tans seer keel maar ook nasale drip. wat staan my te doen?,Ik ook bedankt. Ik ook bedans van ons het ook hoofdags van ook bedan. Ik ook hoes het oudige hoofdag,"COVID19   even though your have no fever or shortness of breath, your travel history fits criteria to be tested.   I suggest you get tested for COVID19 - speak with your GP to advise further, self isolate in the meanwhile  Would you like to video or text chat with me?",0.47368421052631576,0.0,0.0,0.0,0.0,11.754699800000026
"I have shortness of breath and are worried, I donâ€™t have a cough or sore throat, so they will not test me, should I do a private test?","If you do not have a cough and sore throat you do not qualify for a private test. If you do have a sore throat and a cough you are more than welcome to post on here. I do not think you qualify for a test unless you have a medical condition requiring a private test, like congestive","Shortness of breath. Covid testing is hard to come by. At 37 you are in a lower risk group.  And I doubt you could get a test. Keep isolated for two weeks. I know we have been ordering tests through HealthTap, but that does not lead to getting the test done, due to shortages. (3/21/20).",0.6097560975609756,3.6613547924681843e-155,0.22499999525312508,0.04040403544536333,0.19999999525312512,15.541398299999855
How do you get HPV on the cervix? Is it from skin to skin contact during intercourse from a partnerâ€™s genital touching the cervix? Thank you.,"It can be from any part of the vagina.   Usually it is from the tip of the vagina to tip of the malaise.    When in doubt, consult your doctor.  Would you like to video or text chat with me? I can narrate.  Would like to hear your voice",Basically the HPV virus is transferred within fluids generated during intercourse.   A mechanical skin contact appears to be part of the process but defining the exact amount of contact required is difficult. The genital strains of HPV are specific to those locations. There are other HPV strains that cause things like skin warts but these are different.  Would you like to video or text chat with me?,0.7297297297297297,0.1608990153059833,0.35294117167058825,0.20370369895061738,0.35294117167058825,15.059633100000156
My 2year old Son has had a dry cough and a runny nose since thursday . He's not talking yet so it is difficult to tell if he has any trouble breathing so I'm concerned. He does not have temperature ?,"If he does not have a temperature, it is unlikely he will have difficulty breathing. If he does have a temperature, it is unlikely that he will have trouble breathing. If you are concerned about COVID-19, call your pediatrician. They can direct","Observatn is enough.   By looking at your child you'll know if he is having breathing difficulties.   Cough with a runny nose is common in children. You should be concerned only if he is refusing to play and eat, or if he develops breathing difficulties. Having a fever doesn't mean he has the Coronavirus. He is more likely to be infected with any of the common infections in your area of Gauteng.  Would you like to video or text chat with me?",0.6428571428571429,5.149567139073543e-232,0.16666666239229036,0.0,0.16666666239229036,12.676528100000041
Can I test?No known contact with Corona  but been in contact with with Congo dr friend 7march. She is still healthy now. I had Slight Sore throat wed 11 &12 March . phlegm and red eyes. Temp seemed ok. Got thermometer .ok. 19 felt better but coughing.,"You are a 14 year old female.    That is all we know so far.   Stay home, rest and drink fluids until you are seen by your","Per RSA NICD:   Seek care right away if difficulty breathing, other severe symptoms.  Seek testing if sick, PLUS known COVID-19 contact, or travel to high risk country, or been in facility treating people with COVID-19, or severe pneumonia of unknown cause.Call 0800 029 999 for test. If sick or possibly exposed (not both), stay home.Seek consultation if sick.If known exposure & not sick, self-isolate 14 days.  Would you like to video or text chat with me?",0.4528301886792453,1.4022995333535048e-232,0.044943816184825514,0.0,0.044943816184825514,9.283616100000017
"Iâ€™m so Scared that I will die if I get the coronavirus, due to type1 diabetes?","Not at all. You will be fine. You will have a much higher risk of dying from any cause than just diabetes. Your immunity system is extremely resilient. If you get the coronAVirus you will be fine, as you are a Type I diabetic. Your age is 63 and most Type I's don't live that long. If you have had a sore","Coronavirus. Stay calm. Most people with coronavirus infection only get mild respiratory symptoms, especially among younger patients. Diabetes and use of ACEI or ARB may increase your risk of infection. Practicing common sense of prevention is critical during this outbreak crisis. Avoid risk exposure, wash hand, wear mask as needed. Get tested if you develop symptoms. Effect drugs are coming. .",0.6222222222222222,3.1990006720876824e-155,0.15238094741768726,0.016949147543810723,0.15238094741768726,17.497294699999884
A 2 year complaining that his head is sore. We gave him panado in the morning and at midday. He can't sleep he keeps waking up crying its painful. Should I take him to a Dr or hospital?,"If you can't get a hold of a dr, then go to a hospital that specializes in head trauma. Head trauma is a chronic disease and must be treated promptly. In any event, try to get a hold or consult with a doctor who specializes in head injury..","Fever?   Start by call Pediatrician ASAP.   if high fe ver or projectie vomiting take to ER .  take to ER  if inconsolable and cannot get pedicatrician IF mild respiratory or GI symptoms likely virus and want to make sure adequately hydrated and may just watch, isolate from contact , and give chicken soup . work on soothing and disstraction Keep in touch with pediatrician.   Would you like to video or text chat with me?",0.6190476190476191,6.772167115897252e-232,0.14736841634570655,0.0,0.14736841634570655,13.54539520000003
I have covid 19 symptoms?,"Without any details it's impossible to say. If you have symptoms of any kind, even mild, that would be enough to give you a clue as to what it might be. If you are symptomatic and not having symptoms, then it's impossible for you to say. Best to self isolate. If you do not have symptoms, then best would be to not travel. If you develop symptoms, but not severe, then best to isolate. (Mar.","Can talk with doctor   Doctors can give you the up-to-date information.   Video consultations available (start over and click on Talk-to-Doctor). We have informational posts on our Healthtap.com/blog. As the US president has given mistaken information at various times during this pandemic, be sure to check with doctors and the CDC website. People usually should not be tested without symptoms or direct exposure. (3/21/20)  Would you like to video or text chat with me?",0.5510204081632653,3.147365219139926e-155,0.14953270543802968,0.014388484221315324,0.14953270543802968,20.773034000000052
"I've been in contact with a possible covid-19 case who is waiting on results. My brother seems to be I'll with Corona symptoms and I'd like to get advice on how to help him, as his safety will ensure my safety and prevent the spread of the virus.","If your brother is not having significant SOB self isolation and do not travel or work in close quarters with people who are positive for COVID-19, your brother is probably not having significant sOBI.","Stay home. Family members should stay home and avoid contact with your brother. Keep linens, bath area and utensils separated. He should monitor his temperature, drink fluids, rest and your family should be screened for Coronavirus.",0.6410256410256411,1.0637372340807249e-231,0.17543859150507862,0.0312499950439461,0.17543859150507862,11.034609199999977
"I have mild irritation in my chest but I am not coughing, I just feel a tingling sensation on my thought. I have no fever, no aches should I be worried about COVID 19?",If you have not traveled or been in contact with a case then no need to worry.   Best to remain isolated and access your doctor via a telephonic consult and keep up the good work.  Would you like to video or text chat with me? I can narrate,"Probably. We should all be cautious , not worried about Covid-19. It is prudent for us all to be socially isolating, washing our hands, supplementing with vits. D and C and working on making the best of it.  BE grateful for the things that are going well in your life, reach out with verbal and video support for ALL the loved ones and even people you just know are isolated with support. Don't bother to worry.",0.6585365853658537,2.336312878850174e-155,0.21359222821755125,0.01639343788632225,0.15533980103308526,14.450355599999966
"Swollen tonsils, cough, and feeling slightly feverish.","Same here. I had a slight fever last night. Should I test for COVID 19?Yes   Call your General Physician and report your symptoms.   They may want to see you, send you to be tested, or may give you other advice.  Would you like to video or text chat with me?  Would you rather text chat with my?Hello, I have tested positive for COVID-19","Coronavirus possible. Seek care right away if difficulty breathing, other severe symptoms.Seek testing if sick, PLUS known COVID-19 contact, or travel to high risk country, or been in facility treating people with COVID-19, or severe pneumonia of unknown cause.Call 0800 029 999 for test. If sick or possibly exposed (not both), stay home.Seek consultation if sick.If known exposure & not sick, self-isolate 14 days.",0.7058823529411765,1.0352712008698474e-231,0.17307691810650905,0.0,0.13461537964497058,20.18253299999992
I have a sore throat  and a bit of a cough. This morning i coughed up mucus with what look like blood. Is this a sign of covid 19?,If you have had a sore throat for a few days and it doesn't get better or goes into a fever then it is probably not COVID 19.   Best to contact your PCP right away and see what they advise is best right now.   Good luck on your search.  Would you,"Source of bleeding   There are many causes of the small amount of blood in your sputum. You may have a nasal or upper airway source.    Strep infection, influenza are possible causes. COVID-19 typically is associated with fever, dry cough and/or shortness of breath.. Please contact your PCP for an evaluation, possible chest image and evaluation of the source of the bleeding.   Would you like to video or text chat with me?",0.7111111111111111,1.096747449101646e-78,0.24242423751045822,0.050847452743464985,0.24242423751045822,15.12297650000005
"Symptoms include irritation in the throat, dry cough, trouble breathing properly, headache. However not really a sign of a fever. Temperature is about 35 degrees. Should I get tested?",If you are not having significant SOB self isolation and monitor your temperature. If significant SOB be seen. If not be seen. Monitor your temperature and report fever and/or shortness of breath to your PCP. If significant shortness ofranking SOB be felt. If significant SOMA be seen,"Many causes.   Most cases of COVID-19 with symptoms are associated with fever, however milder cases do occur. Your shortness of breath and difficulty breathing may have a number of causes and should be evaluated.   Please call your PCP. Avoid dust, mold, smoke, animal dander, pollen. Your symptoms also are consistent with an allergic reaction.  Would you like to video or text chat with me?",0.6744186046511628,1.1544159108662567e-78,0.24999999552812505,0.058823524688581694,0.24999999552812505,15.052853800000094
I am 63 living in Jhb and have had a tight chest and sore throat and wet cough for more than a week ?,"Sounds more like a viral cold. If your symptoms are worsening and your COVID-19 contact is not coming through your throat (or roof of mouth, you may have a viral cold and need to be isolated. Call your provider and check if they have a telephonic or virtual available moment. If you have access to testing you can be tested. If you","Flu like sx.   Stay at home, monitor your temperature, drink fluids and rest.   If your cough is associated with fever and/or does not begin to improve, please see your PCP.  You may have bacterial bronchitis -avoid smoke, dust, mold, animal dander and pollen. Influenza and COVID are associated with fever. The cough with COVID is typically dry. If you have underlying lung disease, test for CoV/flu.  Would you like to video or text chat with me?",0.7272727272727273,1.335284829685748e-78,0.23300970384390624,0.06153845661420158,0.23300970384390624,19.50978680000003
Chronic sore throat for 4 months. Not strep. No fever. Bloody green phlegm for a while. Sinus congestion and pressure sometimes. Bad breath in back of throat sometimes. Maybe post nasal drip. 2 wks. Of amoxicillin didnâ€™t help. Is this mild COVID-19?,No   not mild at all.   May need antibiotics depending on the treate.   Call your General Physician and check if they want to,"Bacterial likely. Use nasal saline rinses, a nasal steroid and discuss the use of Augmentin for 10 days with your PCP. It is more likely that you have a bacterial infection. An examination of your mouth or uploaded photo to a HT virtual consultation is important. Avoid smoke and if you are a smoker, please consider a biopsy of the area. .",0.6410256410256411,2.041826442001717e-232,0.14084506614560613,0.0,0.14084506614560613,8.744123800000125
"Been sneezing / stuffy nose and slight sore throat since returning from France, temperature is okay, not coughing or high fever symptoms, should I be alarmed?",If you have traveled to high risk countries in the last 14 days or if you have a high fever and or have trouble breathing call your GP   If you have a sore throat and shortness of breath call your GP.   If your temperature is normal then no need to alarm you  Would you like to video or,"Simple Cold but..... Sounds like simple Cold, But under the current health challenges of the world, it's best to be preemptive. And because Covid-19 is an infectious disease mostly transmitted through respiratory fluid droplets, One should first follow the WHO/CDC  current guidelines on hygiene. Then gargle with salt-water or vinegar-water after each meal/bedtime plus take Aleve or Ibuprofen for soreness/fever...   .",0.6046511627906976,1.0196763052358558e-231,0.12631578467368437,0.0,0.12631578467368437,15.957100999999966
Can I go for Coronavirus testing if my nose is blocked and I have traveled from a high risk country?,"Yes. You can be tested for corona in many countries including the US, UK, Germany, France and Italy. You will need to go to a doctor for a prescription for a test though. Usually, a person calls the doctor on his own accord and the test is then done remotely.. The test itself is not a prescription. It is a nasal swab test","Coronavirus testing. Yes, get tested if symptomatic (early symptoms could be mild respiratory symptoms and nonspecific) or self quarantine given your high risk of exposure. .",0.6052631578947368,8.510469113101058e-232,0.08695651711825271,0.0,0.05797100987187603,17.60107990000006
"My 5 year old daughter has just come down with a 39 degree fever, sneezing, runny nose and cough. Should we get her tested?","Yes. Her temperature is important because her cough and sneezing could be from a strep throat infection (antibiotics needed), a cold or influenza, or from some other cause such as allergies or irritants. Usually, a person sees the doctor (call first) if the cough is bothersome, recurrent, or doesn't go","Maybe. Has she been around anyone who has tested positive for COVID-19?  Is she having shortness of breath or labored breathing?  If so, then, yes, consider getting her tested.   If not, it is more likely that she has the flu or some other virus.  If it seems like more than just a regular cold, reach out to her pediatrician for more advice.",0.5348837209302325,2.804933153454918e-155,0.15384614889506115,0.018181813241323657,0.15384614889506115,16.085716200000206
I am a quadriplegic and have a tight chest and slight difficulty breathing.  Overnight I started feeling like I need to clear my throat. I flew home to Joburg from CPT 8 days ago & have been self isolating as a precaution. ?,"You should be clear within 2 days.   If not, you need to contact your doctor for a re-evaluation.  Would you like to video or text chat with me? I can explain the situation.","Monitor.   Stay at home, monitor your temperature, drink fluids and rest.   Nasal congestion and post nasal drip is not typically associated with COVID-19. Watch for dry cough, fever and if your shortness of breath does not resolve, discuss whether you need an inhaler, chest physiotherapy and/or testing. If you have a trach, watch for signs of infection such as more secretions or a change in color .  Would you like to video or text chat with me?",0.6904761904761905,0.08146685981689507,0.3124999956271702,0.1869158836579615,0.3124999956271702,11.24900649999995
"Hi I am 39 years old and returned from Germany 19 days ago. Yesterday I started getting a sore throat, runny nose. Today I have sinus pressure and a headache with a blocked nose, throat seems to be improving. Should I get tested. If so how?",Don't go to the doctor just yet. You need to consult a doctor who knows you well. Ask for a video or text chat with him. He may want to see you. Try telephonically or get,"Stay home. Stay at home, rest, drink fluids and monitor your temperature. Your symptoms are more consistent with a cold or sinus infection. Nasal saline and a decongestant may be helpful. If you develop COVID symptoms including dry cough, fever, and/or shortness of breath, testing is indicated. Report fever and shortness of breath to your PCP.",0.5952380952380952,6.94116704520831e-232,0.1538461491124262,0.0,0.1282051234714006,11.229626100000132
"Hi I am 39 years old and have flu like symptoms as of yesterday. Runny nose, sore throat. No fever yet. I returned from Germany 19 days ago. Should I get tested for cov19?",If you have a history of international travel recently or have had recent international travel recently then yes you should be tested. Otherwise no need to worry about it. The tests are for viruses which cause diseases. The test for COVID-19 is worldwide. So if you are not having any,If you get fever yes. but from what we know it may bee a little late to get the chines virus after so many days. Monitor tempreture.,0.6285714285714286,2.9984422755741665e-155,0.17910447286255304,0.02739725568774706,0.14925372659389638,14.24503690000006
If you have wolf Parkinson white syndrome does this make you more of a risk with Covid 19?,"It makes you more likely to have the disease. If you have had a close contact with a case of Covid 19, you are more than a risk. If you are unknown about the disease, no one is more than a potential risk. If known exposure is had, no one should be more than a possible risk.......,.....,?","Avoid cold/ice... Though untreated WPW Syndrome can be regarded as pre-existing chronic condition, there is no current evidence that one is more susceptible to Covid-19, an infectious disease mostly transmitted through Respiratory Fluid Droplets. Best to follow WHO/CDC guideline on hygiene. Plus avoid cold/ice  drinks/foods. Drink warm water/tea, even chicken soup. Aleve or ibuprofen can be helpful for fever/soreness.",0.6363636363636364,1.1143543708690086e-78,0.15384614902064983,0.03738317259149337,0.15384614902064983,18.68599949999998
Criteria for COVID test?,"If you have a high fever and are concerned about COVID-19, call your GP rooms or attend your nearest emergency room. Most importantly, get a COVID-20 test if you are not already symptomatic, as the virus will likely pick up where your fingers are.. COVID-21 is currently being tested in Johannesburg.   However, there are cases of nonrespondent symptom states that have been linked to higher risk for poor outcomes","Real vs. textbook. Real-life criteria is different because we don't have enough tests, supplies, or medical staff around the world at this time (March 2020). Textbook criteria are  suspected COVID in hospitalized persons or in those with underlying medical conditions; or persons who got symptoms less than 14 days after (1) contact with a suspect or confirmed COVID patient or (2) travel through high-risk COVID area.",0.7142857142857143,1.0281833359965572e-231,0.12068965018579092,0.0,0.12068965018579092,20.857260600000018
"I have been feeling sick for a couple of days now and tried self medication but does not seem to help. I suffer from Polycystic Kidney disease, low blood pressure, Anemic, Endometriosis, Chronic sinus.",Have you tried a blood thinners tablet? I know there is one that can be taken from Red Cross. It may be able to assist you. Try a chest x ray as well. If you have access to a test this is an option. If,"Screen sputum. You may have a bacterial illness such as bronchitis, pneumonia or a sinus infection.  Your PCP may collect sputum, screen for Strep/influenza. COVID-19 is usually associated with a dry cough, but secondary infection may occur. Please see your PCP.",0.5581395348837209,1.1441414120472538e-231,0.1388888838927471,0.0,0.11111110611496937,12.626841600000034
