Question,Bot Response,Expected Response,Jaccard Similarity,BLEU Score,ROUGE-1,ROUGE-2,ROUGE-L,Response Time
"I have scratchy throat, phlegm, loss of appetite, fatigue. I am pharmacist in research facility. My son had 3rd contact. He has flu symptoms. He was quarantined. We are waiting for the results for his contact. Do I need to test myself?","If your symptoms are worsening and you have traveled to high risk countries or met with people that traveled there, you need to contact your doctor and get instructions from there. For now, drink adequate fluids,","Cluster cases   I would recommend staying at home, rest, drink fluids and monitoring your temperature.   You may have COVID-19 or another illness. If you are otherwise healthy, await test results. Keep utensils, linens separate and washed. Use good hand washing and disinfect surfaces. If the test is positive, please have screening of all family members in your home. Avoid contact with others.   Would you like to video or text chat with me?",0.5952380952380952,5.292614050281969e-232,0.23404254877093716,0.0,0.2127659530262563,10.923311600000005
"Can animal byproducts spread coronavirus? Do I have to worry about milk, eggs, or fruits?","Not as far as I know.     I do not think so.   But if you are worried about eggs or fruits, you are right that they would be an issue.   Would you like to video or text chat with me?  Would you prefer to text chat with someone?I can understand your concern.  Would you rather have video or text chatting",No   we have no evidence of any concern with such spread.   It may be worth wiping all packages that come i nto the house with lysol wipes   Would you like to video or text chat with me?,0.9354838709677419,0.15942408059022645,0.36363635867768596,0.20689654687277062,0.2857142807556081,19.652846100000005
Why are so many people with diabetes dying from the coronavirus? Itâ€™s really frightening me.,Because we are all dying from it. It is the most common cause of death among people over 70 years old. It is also the leading cause of death in diabetics worldwide. It is a pandemic at this time because of this. It is becoming increasingly difficult to treat diabetics as well as the general public. It is not uncommon for people to be severely un,"Immunocompromised    body is busy dealing with diabetes, not as much resiliancy remaining to fight viral symptoms, and subsequent opportunistic infections  Would you like to video or text chat with me?",0.696969696969697,9.557951902988592e-232,0.10666666198755574,0.0,0.07999999532088917,18.250413699999996
I'm just a bit concerned as I have a sore throat and coughing a little bit as a result of my sore throat. My upper body is also aching a bit. Is this a cause for concern?,"If your upper body is sore, and you have a history of underlying medical conditions, it's possible that you've been exposed to Covid-19. If your symptoms are worsening or your cough is more severe, it's probably best to isolate yourself and get tested, but you should","Possible virus. This is likely a viral infection. If you have a fever and/or the cough or sore throat get worse, you should be examined by your doctor. If you've been exposed to a particular illness, such as strep or the flu or coronavirus, you may need to be tested.For now, rest, drink fluids, take acetaminophen or ibuprofen as needed if you have no medical contraindication.",0.75,0.06174327978955244,0.32967032480618286,0.1100917383048567,0.2857142808501389,15.018169999999998
Will Lysol wipes kill coronavirus? How long can coronavirus live on household surfaces?,Not sure.     I think they would kill.   But they would not kill ebola virus.   Would you like tod o video or text chat with me?  Would you rather have throat to throat or text chat?Hello and Welcome to ‘Ask A Doctor’ service. I have reviewed your query and here is my advice. Throat to throat,Several days   Lysol should  be good.    Seehttps://www.wired.com/story/coronavirus-disinfectant-cleaning-guide/  Would you like to video or text chat with me?,0.5714285714285714,0.1064237135501698,0.33333332900555557,0.20588234904844294,0.33333332900555557,19.34293260000001
Can I catch coronavirus on public transportation from someone who has it? How long do germs on public transportation last?,If you have it you are more than welcome to touch it. As long as you are not trying to infect others you are fine... The coronavirus will eat anything especially living things.    Unless you touch it you are quite at risk of getting it.   Would you like to video or text chat with me? I can understand your concern,"Coronavirus lives   New coronavirus may live on surfaces for a few hours or a few days depending on the type of surface, temperature or humidity.   One report indicated that new coronavirus can survive on hard surfaces for up to 72 hours and on cardboard for up to 24 hours.   Would you like to video or text chat with me?",0.6666666666666666,0.15942408059022645,0.29545454045712816,0.16666666166666683,0.27272726772985545,18.223029600000018
Is it necessary to get tested for the corona virus if you arrive back in South Africa after visiting Zimbabwe and Victoria falls as part of a group?,"No. The virus will be dead by then. Unless you travel to high risk countries like Johannesburg or N.Z.  The coronavirus is worldwide, in all but some isolated areas.   It is best to quarantine as much as possible and not travel. Keep your distance from others, keep your distance from any symptoms. ",It depends.   If the visited place has a high rate of coronavirus infections to take some precautions is important such as if you develop fever or cough or any other coronavirus infection symptoms.   To be tested is desired but will you be able to get tested? In some places testing kits are reserved to very sick and hospitalized patient. Self quarantine in cooperation with your doctor is the way to go.  Would you like to video or text chat with me?,0.7105263157894737,8.314949568587481e-232,0.3392857094451531,0.0,0.2678571380165817,17.388103299999955
Hi. This COVID-19 outbreak is scary. I got screened this week and it was negative. But prior to screening I had a week of continuous dry coughs and also throat was sore. I've put myself in a quarantine. What next? Do I still need to screen again?,"If you have a history of previous exposure to COVID, then you should definitely screen again. Screening does not protect you from future COVID infections. You need to actively seek care right away if","Screening test if. If you develop symptoms of dry cough, fever and/or shortness of breath, consider re testing since the test may convert to a positive test if infected. Other causes should be considered including an allergic reaction. Try one dose of an antihistamine and gauge improvement. Stay at home for three days if there is no fever. .",0.7142857142857143,2.077841042239122e-155,0.19512194651695433,0.022222217577778744,0.1707317026145153,10.699841399999968
"Is it true (or a myth) that coronavirus will not survive hotter climates. As summer approaches, is it expected to reduce in tropical summers at least.","It is expected to decrease in temperature over the next few weeks in the US. But the current evidence shows that it may not be completely eliminated. There are still many more viruses in the world than we know what to do with. For now, we are trying to keep warm.   We are trying to minimize COVID-","Coronavirus.    Yes, according to previous knowledge, most virus including coronavirus likely will not survive hotter climates.   I would expect or hope this will die down in summer time. Nevertheless, this is new coronavirus, let's wait and see. I also think that with strong human intervention, the virus may reduce or be eliminated before summer.   Would you like to video or text chat with me?",0.6744186046511628,1.0157008758331282e-231,0.1999999950500001,0.0,0.17999999505000014,16.380386399999963
I heard ACE inhibitors might exacerbate coronavirus. I also heard NSAIDs might do the same. Does this mean any common meds could have an unexpected effect during coronavirus?,Not at all. People with COVID-19 have no trouble breathing and do not suffer from respiratory symptoms. ACE inhibitor use would not exacerbate the situation. Please stay at home and follow the recommendations of the local authorities. Drink fluids and monitor your temperature. Do not go out unless you absolutely have to. Watch,Coronavirus and ACEI.   Recent publications including the one from the lancet showed COVID-19 binds to ACE-2 receptor on target cells for entrance.   The expression of ACE-2 receptor is substantially increased in patients with diabetes who were treated with ACE inhibitors or ARB. NSAIDS has the similar effect. All medications can have some unexpected side effects.    Would you like to video or text chat with me?,0.8409090909090909,9.805205527152953e-232,0.1960784264417533,0.0,0.1764705833044984,15.469618499999967
"I have had mild chest pain for over a week. it now seems more persistent and pronounced. I don't have shortness of breath or any other COVID-19 symptoms, except some fatigue. I have been traveling a lot in high risk areas. Should I get tested?",Yes   get tested.   You may have experienced a Covid-19 infection or may have contracted one from another person.   Either way you should get tested and where are you currently? Where are,"Yes   I would advise screening due to your exposure.   Fever is very commonly associated with COVID-19. Stay at home, rest, drink fluids and monitor your temperature. Arrange the testing which also  may include a chest image with your PCP.  Since your have been traveling, a pulmonary embolism is another possible cause of your shortness of breath.   Would you like to video or text chat with me?",0.7142857142857143,4.198633023238488e-232,0.19753085992988884,0.0,0.19753085992988884,11.42411229999999
Ons het teruggekom vanaf oostenryk op 8 Maart..reeds 13 dae gelede. Het tans seer keel maar ook nasale drip. wat staan my te doen?,Het is die het ook bedankt van ook bedans ook bedoum. Ik ook bedait die vollekomstige vollekoms van ook vollekam,"COVID19   even though your have no fever or shortness of breath, your travel history fits criteria to be tested.   I suggest you get tested for COVID19 - speak with your GP to advise further, self isolate in the meanwhile  Would you like to video or text chat with me?",0.48717948717948717,0.0,0.0,0.0,0.0,12.23771529999999
"I have shortness of breath and are worried, I donâ€™t have a cough or sore throat, so they will not test me, should I do a private test?","If you do not have a cough and sore throat you do not need a test. You will be fine. Unless you have underlying medical condition like asthma or COPD, cardiac conditions or immunocompromised states.In all cases, a person with a medical condition does not need a COVID test.","Shortness of breath. Covid testing is hard to come by. At 37 you are in a lower risk group.  And I doubt you could get a test. Keep isolated for two weeks. I know we have been ordering tests through HealthTap, but that does not lead to getting the test done, due to shortages. (3/21/20).",0.5869565217391305,3.790216045875776e-155,0.14285713799603195,0.04081632158267449,0.14285713799603195,15.427482699999985
How do you get HPV on the cervix? Is it from skin to skin contact during intercourse from a partnerâ€™s genital touching the cervix? Thank you.,It can be from any of the many places you have intercourse.     Usually it is from the vagina to the outside of the vagina.   But it can be from anywhere in the vagina to any of the cervical region.   Would you like to video or text chat with me? I can explain,Basically the HPV virus is transferred within fluids generated during intercourse.   A mechanical skin contact appears to be part of the process but defining the exact amount of contact required is difficult. The genital strains of HPV are specific to those locations. There are other HPV strains that cause things like skin warts but these are different.  Would you like to video or text chat with me?,0.7777777777777778,0.15457514943205114,0.357142852372449,0.18348623375473458,0.357142852372449,15.34341820000003
My 2year old Son has had a dry cough and a runny nose since thursday . He's not talking yet so it is difficult to tell if he has any trouble breathing so I'm concerned. He does not have temperature ?,"If he does not have a temperature, it is impossible to guess what is going on. If he does have a temperature, it is very difficult to tell what is going to happen. If he is not having a temperature, the chances of him having a fever","Observatn is enough.   By looking at your child you'll know if he is having breathing difficulties.   Cough with a runny nose is common in children. You should be concerned only if he is refusing to play and eat, or if he develops breathing difficulties. Having a fever doesn't mean he has the Coronavirus. He is more likely to be infected with any of the common infections in your area of Gauteng.  Would you like to video or text chat with me?",0.6666666666666666,2.562462664046334e-155,0.19277108012774,0.036036031718205214,0.1686746945855713,12.915816600000028
Can I test?No known contact with Corona  but been in contact with with Congo dr friend 7march. She is still healthy now. I had Slight Sore throat wed 11 &12 March . phlegm and red eyes. Temp seemed ok. Got thermometer .ok. 19 felt better but coughing.,Hello and Welcome to ‘Ask A Doctor’ service. I have reviewed your query and here is my advice. According to the history it might be pneumonia or other,"Per RSA NICD:   Seek care right away if difficulty breathing, other severe symptoms.  Seek testing if sick, PLUS known COVID-19 contact, or travel to high risk country, or been in facility treating people with COVID-19, or severe pneumonia of unknown cause.Call 0800 029 999 for test. If sick or possibly exposed (not both), stay home.Seek consultation if sick.If known exposure & not sick, self-isolate 14 days.  Would you like to video or text chat with me?",0.4909090909090909,2.1328312271021406e-232,0.0888888847802471,0.0,0.0888888847802471,9.629103000000043
"Iâ€™m so Scared that I will die if I get the coronavirus, due to type1 diabetes?",Not at all. If you are not having significant SOB self isolation is very important. If you have significant SOB be seen. If you do not have significant SOG self isolation is even more important. If both these are not significant then no need to worry.. You will be fine. Just make sure you stay hydrated. Drink at least 6 cups,"Coronavirus. Stay calm. Most people with coronavirus infection only get mild respiratory symptoms, especially among younger patients. Diabetes and use of ACEI or ARB may increase your risk of infection. Practicing common sense of prevention is critical during this outbreak crisis. Avoid risk exposure, wash hand, wear mask as needed. Get tested if you develop symptoms. Effect drugs are coming. .",0.6904761904761905,8.579385419832874e-232,0.06122448492919655,0.0,0.06122448492919655,17.913951699999984
A 2 year complaining that his head is sore. We gave him panado in the morning and at midday. He can't sleep he keeps waking up crying its painful. Should I take him to a Dr or hospital?,Take him to a hospital that specializes in treating people with comorbid head injuries. They will likely do a chest x ray and if needed a CT scan of the brain. If he does not respond well to panado they will put him on a ventilator and start,"Fever?   Start by call Pediatrician ASAP.   if high fe ver or projectie vomiting take to ER .  take to ER  if inconsolable and cannot get pedicatrician IF mild respiratory or GI symptoms likely virus and want to make sure adequately hydrated and may just watch, isolate from contact , and give chicken soup . work on soothing and disstraction Keep in touch with pediatrician.   Would you like to video or text chat with me?",0.6428571428571429,6.974543659186774e-232,0.13999999516200018,0.0,0.13999999516200018,13.738396599999987
I have covid 19 symptoms?,"You and me both. I feel your pain. I have a hard time trusting anyone with a medical condition that starts with S.I.V. (Common Infectious Disease). It's so hard to get tested for it. I feel like I'm being left out. I'm so scared. Help me, Help me, Please?! I'm scared and confused. Help me. Help me Covid 19 symptoms    Hello and Welcome to �","Can talk with doctor   Doctors can give you the up-to-date information.   Video consultations available (start over and click on Talk-to-Doctor). We have informational posts on our Healthtap.com/blog. As the US president has given mistaken information at various times during this pandemic, be sure to check with doctors and the CDC website. People usually should not be tested without symptoms or direct exposure. (3/21/20)  Would you like to video or text chat with me?",0.7058823529411765,1.0088540826684629e-231,0.1272727223785126,0.0,0.1272727223785126,21.196402300000045
"I've been in contact with a possible covid-19 case who is waiting on results. My brother seems to be I'll with Corona symptoms and I'd like to get advice on how to help him, as his safety will ensure my safety and prevent the spread of the virus.",If your brother has corona he should get tested and if he does not have a test then your best step is to isolate yourself and contact your family members and get them to sign a waiver. There are other,"Stay home. Family members should stay home and avoid contact with your brother. Keep linens, bath area and utensils separated. He should monitor his temperature, drink fluids, rest and your family should be screened for Coronavirus.",0.6875,4.1110399151362835e-155,0.22580644661810625,0.05405404906866372,0.16129031758584825,11.579356399999995
"I have mild irritation in my chest but I am not coughing, I just feel a tingling sensation on my thought. I have no fever, no aches should I be worried about COVID 19?","No. You are fine. Unless you have been in contact with someone with a conformed diagnosis of COVID 19, or if you have traveled from a high risk area to which you have beenisolated, or if there has been recent travel to high Goffin areas. In any","Probably. We should all be cautious , not worried about Covid-19. It is prudent for us all to be socially isolating, washing our hands, supplementing with vits. D and C and working on making the best of it.  BE grateful for the things that are going well in your life, reach out with verbal and video support for ALL the loved ones and even people you just know are isolated with support. Don't bother to worry.",0.6444444444444445,6.313750562031697e-232,0.1224489749437736,0.0,0.10204081167846753,14.52617349999997
"Swollen tonsils, cough, and feeling slightly feverish.",Coughing tonsils are common after a strep throat infection. Usually the cough will subside after a few days. If strep throat is ongoing and your cough is getting better you probably have a non strep throat problem. I would recommend getting tested for strep throat. I know Healthtap has a test. I am not sure if it is worldwide or US only. Could you please PM me your mailing address and,"Coronavirus possible. Seek care right away if difficulty breathing, other severe symptoms.Seek testing if sick, PLUS known COVID-19 contact, or travel to high risk country, or been in facility treating people with COVID-19, or severe pneumonia of unknown cause.Call 0800 029 999 for test. If sick or possibly exposed (not both), stay home.Seek consultation if sick.If known exposure & not sick, self-isolate 14 days.",0.6170212765957447,1.0208648400306426e-231,0.12962962463648856,0.0,0.12962962463648856,20.484654999999975
I have a sore throat  and a bit of a cough. This morning i coughed up mucus with what look like blood. Is this a sign of covid 19?,"If you have a sore throats you should probably see your doctor. COVID-19 symptoms are usually from a strep throat infection (antibiotics needed), a cold or influenza, or from some other cause such as allergies or irritants. Usually, a person sees the doctor (call first) if the","Source of bleeding   There are many causes of the small amount of blood in your sputum. You may have a nasal or upper airway source.    Strep infection, influenza are possible causes. COVID-19 typically is associated with fever, dry cough and/or shortness of breath.. Please contact your PCP for an evaluation, possible chest image and evaluation of the source of the bleeding.   Would you like to video or text chat with me?",0.7111111111111111,2.3344839815156884e-155,0.17021276114078782,0.017543854835335267,0.17021276114078782,15.327276500000039
"Symptoms include irritation in the throat, dry cough, trouble breathing properly, headache. However not really a sign of a fever. Temperature is about 35 degrees. Should I get tested?",If you have access to testing you should definitely do it. It is a very serious condition and one that requires urgent medical care. Treat as if you have a fever by treating symptoms not by treating with antibiotics. If you have access consult your doctor for further guidance. If you do not have access to a testing,"Many causes.   Most cases of COVID-19 with symptoms are associated with fever, however milder cases do occur. Your shortness of breath and difficulty breathing may have a number of causes and should be evaluated.   Please call your PCP. Avoid dust, mold, smoke, animal dander, pollen. Your symptoms also are consistent with an allergic reaction.  Would you like to video or text chat with me?",0.5714285714285714,3.1544197849476765e-155,0.2173912994636107,0.01785713793526921,0.2173912994636107,15.571009400000094
I am 63 living in Jhb and have had a tight chest and sore throat and wet cough for more than a week ?,Sounds like a viral cold. Get your temperature checked and get a chest xray. If both these are normal then no need to worry much. If either of these are not normal then you should contact your doctor and get instructions from there.. Dr.Jolanda.com/google/care-guidelines/self-quarantine-guide  Would you,"Flu like sx.   Stay at home, monitor your temperature, drink fluids and rest.   If your cough is associated with fever and/or does not begin to improve, please see your PCP.  You may have bacterial bronchitis -avoid smoke, dust, mold, animal dander and pollen. Influenza and COVID are associated with fever. The cough with COVID is typically dry. If you have underlying lung disease, test for CoV/flu.  Would you like to video or text chat with me?",0.7045454545454546,2.1874087032074632e-155,0.18556700554362857,0.01709401240119933,0.18556700554362857,24.12256650000006
Chronic sore throat for 4 months. Not strep. No fever. Bloody green phlegm for a while. Sinus congestion and pressure sometimes. Bad breath in back of throat sometimes. Maybe post nasal drip. 2 wks. Of amoxicillin didnâ€™t help. Is this mild COVID-19?,"Probably not COVID.   More likely a viral upper respiratory tract infection or a respiratory tract infection in the airway.   Usually, a person sees","Bacterial likely. Use nasal saline rinses, a nasal steroid and discuss the use of Augmentin for 10 days with your PCP. It is more likely that you have a bacterial infection. An examination of your mouth or uploaded photo to a HT virtual consultation is important. Avoid smoke and if you are a smoker, please consider a biopsy of the area. .",0.65,2.3889210364662954e-232,0.14925372741367798,0.0,0.14925372741367798,13.842534500000056
"Been sneezing / stuffy nose and slight sore throat since returning from France, temperature is okay, not coughing or high fever symptoms, should I be alarmed?","Not particularly. The current outbreak is over and the current precautions are to stay home as much as possible. If you have traveled recently to high risk areas, please stay home. The current precautions are not to go out unless you absolutely have to. (Mar. 2020).   Would you like to video or text chat with","Simple Cold but..... Sounds like simple Cold, But under the current health challenges of the world, it's best to be preemptive. And because Covid-19 is an infectious disease mostly transmitted through respiratory fluid droplets, One should first follow the WHO/CDC  current guidelines on hygiene. Then gargle with salt-water or vinegar-water after each meal/bedtime plus take Aleve or Ibuprofen for soreness/fever...   .",0.5957446808510638,3.047039051581306e-155,0.14432989206079302,0.018181813223141847,0.12371133535976209,24.681362799999988
Can I go for Coronavirus testing if my nose is blocked and I have traveled from a high risk country?,"Yes you can, however it will not be screened in your country. Only those that have tested positive in the last 6 months can be screened. Your best bet is to get tested and if that does not work find a country that does and try again. Hope I have solved your query. I will be happy to help you further. Wish you good health. Thanks. Thanks","Coronavirus testing. Yes, get tested if symptomatic (early symptoms could be mild respiratory symptoms and nonspecific) or self quarantine given your high risk of exposure. .",0.7027027027027027,2.862894496906034e-155,0.16438355714017652,0.022471906072466324,0.16438355714017652,29.3015709
"My 5 year old daughter has just come down with a 39 degree fever, sneezing, runny nose and cough. Should we get her tested?","Yes   call your doctor for advise.   She may need antibiotics, clindamyacin, or other treatment to treat the fever. Her cough and sneezing are probably from the coronavirus, which can be transmitted sexually.   Would you like to video or text chat with me?  Would you prefer to","Maybe. Has she been around anyone who has tested positive for COVID-19?  Is she having shortness of breath or labored breathing?  If so, then, yes, consider getting her tested.   If not, it is more likely that she has the flu or some other virus.  If it seems like more than just a regular cold, reach out to her pediatrician for more advice.",0.6428571428571429,8.035898181735447e-232,0.1333333283950619,0.0,0.1333333283950619,26.0330778
I am a quadriplegic and have a tight chest and slight difficulty breathing.  Overnight I started feeling like I need to clear my throat. I flew home to Joburg from CPT 8 days ago & have been self isolating as a precaution. ?,"You need to consult an ENT doctor. They will be able to advise you about the best treatment.   Usually an ENT doctor will want to see you, but they are not obligated to treat you, especially if you","Monitor.   Stay at home, monitor your temperature, drink fluids and rest.   Nasal congestion and post nasal drip is not typically associated with COVID-19. Watch for dry cough, fever and if your shortness of breath does not resolve, discuss whether you need an inhaler, chest physiotherapy and/or testing. If you have a trach, watch for signs of infection such as more secretions or a change in color .  Would you like to video or text chat with me?",0.5681818181818182,4.2767478955349285e-232,0.1276595702014488,0.0,0.10638297445676795,17.1137152
"Hi I am 39 years old and returned from Germany 19 days ago. Yesterday I started getting a sore throat, runny nose. Today I have sinus pressure and a headache with a blocked nose, throat seems to be improving. Should I get tested. If so how?",Not yet. Stay home for now. Get well soon. Sinus pressure and headache are not linked. Get well hydrated. Monitor your temperature and report back.. Monitor your temperature with VIDEO or without gloves. Watch,"Stay home. Stay at home, rest, drink fluids and monitor your temperature. Your symptoms are more consistent with a cold or sinus infection. Nasal saline and a decongestant may be helpful. If you develop COVID symptoms including dry cough, fever, and/or shortness of breath, testing is indicated. Report fever and shortness of breath to your PCP.",0.75,6.643501150042005e-232,0.2105263111357342,0.04761904302721133,0.2105263111357342,17.625679799999943
"Hi I am 39 years old and have flu like symptoms as of yesterday. Runny nose, sore throat. No fever yet. I returned from Germany 19 days ago. Should I get tested for cov19?",No   not yet.   keep the symptoms under control and stay home.  Would you like to video or text chat with me?  Would you prefer to text chat with us?  Would like to video chat with you.  Would like a picture of your symptoms to,If you get fever yes. but from what we know it may bee a little late to get the chines virus after so many days. Monitor tempreture.,0.7333333333333333,1.0003688322288243e-231,0.15094339122819525,0.0,0.15094339122819525,19.151631599999973
If you have wolf Parkinson white syndrome does this make you more of a risk with Covid 19?,"No. The wolf in the pack does not have Parkinson. The pack does however have a high incidence of Parkinson. The wolf pack does not contain all wolves. In the pack there are many wolves, but the pack does contain many wolves. In total there are about 20,000 wolves in the pack. In total the pack has about 20,001 members. The pack is estimated to be about","Avoid cold/ice... Though untreated WPW Syndrome can be regarded as pre-existing chronic condition, there is no current evidence that one is more susceptible to Covid-19, an infectious disease mostly transmitted through Respiratory Fluid Droplets. Best to follow WHO/CDC guideline on hygiene. Plus avoid cold/ice  drinks/foods. Drink warm water/tea, even chicken soup. Aleve or ibuprofen can be helpful for fever/soreness.",0.6086956521739131,9.005433441115789e-232,0.09090908616735562,0.0,0.09090908616735562,18.86372940000001
Criteria for COVID test?,"If you have a high fever and are concerned about COVID-19, call your GP rooms or attend your nearest emergency room. Most likely you have a mild cold and no serious symptoms. COVID testing depends on local availability. Some testing centers have clinics, others have online test.   Some countries even have multiple test centers. In any event, get your symptoms checked and make an appointment at the local GP.  Would you like to video or text","Real vs. textbook. Real-life criteria is different because we don't have enough tests, supplies, or medical staff around the world at this time (March 2020). Textbook criteria are  suspected COVID in hospitalized persons or in those with underlying medical conditions; or persons who got symptoms less than 14 days after (1) contact with a suspect or confirmed COVID patient or (2) travel through high-risk COVID area.",0.673469387755102,1.0687239767033193e-231,0.14285713785873744,0.0,0.10714285214445177,21.302731000000108
"I have been feeling sick for a couple of days now and tried self medication but does not seem to help. I suffer from Polycystic Kidney disease, low blood pressure, Anemic, Endometriosis, Chronic sinus.","Have you tried a covid test? If so, what is the result and what is the treatment path forward? I know there is a vaccine for it, but I am unaware of any effective treatment for it. I suggest you take up smoking and start","Screen sputum. You may have a bacterial illness such as bronchitis, pneumonia or a sinus infection.  Your PCP may collect sputum, screen for Strep/influenza. COVID-19 is usually associated with a dry cough, but secondary infection may occur. Please see your PCP.",0.625,1.0518351895246305e-231,0.11594202398655765,0.0,0.11594202398655765,12.99581599999999
