Question,Bot Response,Expected Response,Jaccard Similarity,BLEU Score,ROUGE-1,ROUGE-2,ROUGE-L,Response Time
"I have scratchy throat, phlegm, loss of appetite, fatigue. I am pharmacist in research facility. My son had 3rd contact. He has flu symptoms. He was quarantined. We are waiting for the results for his contact. Do I need to test myself?","I am not sure how to answer that since I am still learning, could you please try again?","Cluster cases   I would recommend staying at home, rest, drink fluids and monitoring your temperature.   You may have COVID-19 or another illness. If you are otherwise healthy, await test results. Keep utensils, linens separate and washed. Use good hand washing and disinfect surfaces. If the test is positive, please have screening of all family members in your home. Avoid contact with others.   Would you like to video or text chat with me?",0.55,6.2276149050753e-233,0.10126581955455867,0.0,0.10126581955455867,0.724120499999998
"Can animal byproducts spread coronavirus? Do I have to worry about milk, eggs, or fruits?","Thank you doctor, After doing all these I can upload all for further query.",No   we have no evidence of any concern with such spread.   It may be worth wiping all packages that come i nto the house with lysol wipes   Would you like to video or text chat with me?,0.6363636363636364,2.1664567421467358e-232,0.08333332938368075,0.0,0.04166666271701427,0.29455589999999887
Why are so many people with diabetes dying from the coronavirus? It’s really frightening me.,"I am not sure how to answer that since I am still learning, could you please try again?","Immunocompromised    body is busy dealing with diabetes, not as much resiliancy remaining to fight viral symptoms, and subsequent opportunistic infections  Would you like to video or text chat with me?",0.7586206896551724,5.9764165035645784e-232,0.13636363173553734,0.0,0.13636363173553734,0.42052550000000366
I'm just a bit concerned as I have a sore throat and coughing a little bit as a result of my sore throat. My upper body is also aching a bit. Is this a cause for concern?,"I am not sure how to answer that since I am still learning, could you please try again?","Possible virus. This is likely a viral infection. If you have a fever and/or the cough or sore throat get worse, you should be examined by your doctor. If you've been exposed to a particular illness, such as strep or the flu or coronavirus, you may need to be tested.For now, rest, drink fluids, take acetaminophen or ibuprofen as needed if you have no medical contraindication.",0.6363636363636364,7.308513908576088e-233,0.05797101093047701,0.0,0.05797101093047701,1.0957150999999996
Will Lysol wipes kill coronavirus? How long can coronavirus live on household surfaces?,"I am not sure how to answer that since I am still learning, could you please try again?",Several days   Lysol should  be good.    Seehttps://www.wired.com/story/coronavirus-disinfectant-cleaning-guide/  Would you like to video or text chat with me?,0.5882352941176471,1.0518351895246305e-231,0.11428570932244919,0.0,0.057142852179592266,0.36083170000000564
Can I catch coronavirus on public transportation from someone who has it? How long do germs on public transportation last?,"I am not sure how to answer that since I am still learning, could you please try again?","Coronavirus lives   New coronavirus may live on surfaces for a few hours or a few days depending on the type of surface, temperature or humidity.   One report indicated that new coronavirus can survive on hard surfaces for up to 72 hours and on cardboard for up to 24 hours.   Would you like to video or text chat with me?",0.6,1.1932850264965938e-232,0.10169491130135033,0.0,0.033898301131859127,0.5401432999999969
Is it necessary to get tested for the corona virus if you arrive back in South Africa after visiting Zimbabwe and Victoria falls as part of a group?,"I am not sure how to answer that since I am still learning, could you please try again?",It depends.   If the visited place has a high rate of coronavirus infections to take some precautions is important such as if you develop fever or cough or any other coronavirus infection symptoms.   To be tested is desired but will you be able to get tested? In some places testing kits are reserved to very sick and hospitalized patient. Self quarantine in cooperation with your doctor is the way to go.  Would you like to video or text chat with me?,0.6363636363636364,3.1762670515162316e-233,0.04878048466389075,0.0,0.04878048466389075,0.7177787000000038
Hi. This COVID-19 outbreak is scary. I got screened this week and it was negative. But prior to screening I had a week of continuous dry coughs and also throat was sore. I've put myself in a quarantine. What next? Do I still need to screen again?,And the rest of the day to you.,"Screening test if. If you develop symptoms of dry cough, fever and/or shortness of breath, consider re testing since the test may convert to a positive test if infected. Other causes should be considered including an allergic reaction. Try one dose of an antihistamine and gauge improvement. Stay at home for three days if there is no fever. .",0.4827586206896552,2.4287835812133248e-234,0.1379310323602854,0.0,0.10344827373959575,1.3465395999999998
"Is it true (or a myth) that coronavirus will not survive hotter climates. As summer approaches, is it expected to reduce in tropical summers at least.","I am not sure how to answer that since I am still learning, could you please try again?","Coronavirus.    Yes, according to previous knowledge, most virus including coronavirus likely will not survive hotter climates.   I would expect or hope this will die down in summer time. Nevertheless, this is new coronavirus, let's wait and see. I also think that with strong human intervention, the virus may reduce or be eliminated before summer.   Would you like to video or text chat with me?",0.6666666666666666,1.0748907706268951e-232,0.14084506693116455,0.0,0.1126760528466575,0.5842256000000035
I heard ACE inhibitors might exacerbate coronavirus. I also heard NSAIDs might do the same. Does this mean any common meds could have an unexpected effect during coronavirus?,"I am not sure how to answer that since I am still learning, could you please try again?",Coronavirus and ACEI.   Recent publications including the one from the lancet showed COVID-19 binds to ACE-2 receptor on target cells for entrance.   The expression of ACE-2 receptor is substantially increased in patients with diabetes who were treated with ACE inhibitors or ARB. NSAIDS has the similar effect. All medications can have some unexpected side effects.    Would you like to video or text chat with me?,0.4772727272727273,7.72603282572186e-233,0.05479451712516441,0.0,0.02739725685119202,0.785013499999998
"I have had mild chest pain for over a week. it now seems more persistent and pronounced. I don't have shortness of breath or any other COVID-19 symptoms, except some fatigue. I have been traveling a lot in high risk areas. Should I get tested?",And the rest of the day to you.,"Yes   I would advise screening due to your exposure.   Fever is very commonly associated with COVID-19. Stay at home, rest, drink fluids and monitor your temperature. Arrange the testing which also  may include a chest image with your PCP.  Since your have been traveling, a pulmonary embolism is another possible cause of your shortness of breath.   Would you like to video or text chat with me?",0.36585365853658536,1.012467629026587e-234,0.12698412500881837,0.0,0.09523809326278664,1.6499541999999963
Ons het teruggekom vanaf oostenryk op 8 Maart..reeds 13 dae gelede. Het tans seer keel maar ook nasale drip. wat staan my te doen?,"I am not sure how to answer that since I am still learning, could you please try again?","COVID19   even though your have no fever or shortness of breath, your travel history fits criteria to be tested.   I suggest you get tested for COVID19 - speak with your GP to advise further, self isolate in the meanwhile  Would you like to video or text chat with me?",0.5789473684210527,2.0797872106154768e-232,0.10714285306122463,0.0,0.10714285306122463,0.6254788000000033
"I have shortness of breath and are worried, I don’t have a cough or sore throat, so they will not test me, should I do a private test?","I am not sure how to answer that since I am still learning, could you please try again?","Shortness of breath. Covid testing is hard to come by. At 37 you are in a lower risk group.  And I doubt you could get a test. Keep isolated for two weeks. I know we have been ordering tests through HealthTap, but that does not lead to getting the test done, due to shortages. (3/21/20).",0.5121951219512195,1.8418246127817385e-232,0.18461538090414206,0.0,0.15384615013491135,0.7623080000000044
How do you get HPV on the cervix? Is it from skin to skin contact during intercourse from a partner’s genital touching the cervix? Thank you.,"Anyone with symptoms such as acute onset of fever and cough should be tested, wherever possible, to ensure that they receive appropriate clinical care. People who do not have symptoms but have had close contact with someone who is, or may be, infected may also consider testing. Contact your local health guidelines and follow their guidance.While a person is waiting for test results, they should preferably wear a mask when interacting with others in or outside of their household or sharing space with others. Where testing capacity is limited, tests should first be done for those at higher risk of infection, such as health workers, and those at higher risk of severe illness such as older people, especially those living in seniors’ residences or long-term care facilities.Individuals with signs and symptoms suggestive of COVID-19 or those who test positive for the virus should wear a mask when interacting with others in or outside of one’s household or sharing space with others.",Basically the HPV virus is transferred within fluids generated during intercourse.   A mechanical skin contact appears to be part of the process but defining the exact amount of contact required is difficult. The genital strains of HPV are specific to those locations. There are other HPV strains that cause things like skin warts but these are different.  Would you like to video or text chat with me?,0.6511627906976745,1.0065252386644541e-231,0.15999999551200014,0.0,0.15999999551200014,0.6138567000000066
My 2year old Son has had a dry cough and a runny nose since thursday . He's not talking yet so it is difficult to tell if he has any trouble breathing so I'm concerned. He does not have temperature ?,"Hello, I can understand your concern.In my opinion, you should get done a chest x-ray and CBC (complete blood count). If both these are normal then no need to worry much. I hope this helps.","Observatn is enough.   By looking at your child you'll know if he is having breathing difficulties.   Cough with a runny nose is common in children. You should be concerned only if he is refusing to play and eat, or if he develops breathing difficulties. Having a fever doesn't mean he has the Coronavirus. He is more likely to be infected with any of the common infections in your area of Gauteng.  Would you like to video or text chat with me?",0.6923076923076923,3.1495034738679417e-232,0.12903225337033203,0.0,0.12903225337033203,1.2152276999999998
Can I test?No known contact with Corona  but been in contact with with Congo dr friend 7march. She is still healthy now. I had Slight Sore throat wed 11 &12 March . phlegm and red eyes. Temp seemed ok. Got thermometer .ok. 19 felt better but coughing.,"I am not sure how to answer that since I am still learning, could you please try again?","Per RSA NICD:   Seek care right away if difficulty breathing, other severe symptoms.  Seek testing if sick, PLUS known COVID-19 contact, or travel to high risk country, or been in facility treating people with COVID-19, or severe pneumonia of unknown cause.Call 0800 029 999 for test. If sick or possibly exposed (not both), stay home.Seek consultation if sick.If known exposure & not sick, self-isolate 14 days.  Would you like to video or text chat with me?",0.43137254901960786,4.640632533792876e-233,0.07499999680000013,0.0,0.04999999680000021,0.9957574999999963
"I’m so Scared that I will die if I get the coronavirus, due to type1 diabetes?",Maybe/not They estimate as many as 80% of those testing positive in the under 40 age group have minor or no symptoms. Having a non respiratory chronic illness does not increase your risk substantially. Would you like to video or text chat with me?,"Coronavirus. Stay calm. Most people with coronavirus infection only get mild respiratory symptoms, especially among younger patients. Diabetes and use of ACEI or ARB may increase your risk of infection. Practicing common sense of prevention is critical during this outbreak crisis. Avoid risk exposure, wash hand, wear mask as needed. Get tested if you develop symptoms. Effect drugs are coming. .",0.5652173913043478,1.0453347933519983e-78,0.20202019713498634,0.038834946592516406,0.20202019713498634,0.5346559000000042
A 2 year complaining that his head is sore. We gave him panado in the morning and at midday. He can't sleep he keeps waking up crying its painful. Should I take him to a Dr or hospital?,And the rest of the day to you.,"Fever?   Start by call Pediatrician ASAP.   if high fe ver or projectie vomiting take to ER .  take to ER  if inconsolable and cannot get pedicatrician IF mild respiratory or GI symptoms likely virus and want to make sure adequately hydrated and may just watch, isolate from contact , and give chicken soup . work on soothing and disstraction Keep in touch with pediatrician.   Would you like to video or text chat with me?",0.38461538461538464,2.830129779212785e-235,0.06060605870982558,0.0,0.03030302840679534,1.364990700000007
I have covid 19 symptoms?,"If you are unwell, stay at home.If you have any symptoms suggestive of COVID-19, wear a mask when interacting with others in or outside of your household or sharing space with others. If you have shortness of breath or pain or pressure in the chest, seek medical attention at a health facility immediately. Call your health care provider or hotline in advance for direction to the right health facility.Get tested for COVID-19, regardless of your vaccination status, and especially if you are at high-risk for severe illness and could therefore be eligible for drug treatments.Practice protective and preventive measures. Wear a mask, avoid crowded and poorly ventilated areas, improve ventilation in indoor spaces, keep a distance, practice hand hygiene, and respiratory etiquette (covering your mouth and nose with a bent elbow or a tissue when you cough or sneeze), get vaccinated and stay up to date with booster doses.","Can talk with doctor   Doctors can give you the up-to-date information.   Video consultations available (start over and click on Talk-to-Doctor). We have informational posts on our Healthtap.com/blog. As the US president has given mistaken information at various times during this pandemic, be sure to check with doctors and the CDC website. People usually should not be tested without symptoms or direct exposure. (3/21/20)  Would you like to video or text chat with me?",0.6666666666666666,1.0740633134438204e-231,0.13414633673185622,0.0,0.12195121478063674,0.3831392999999963
"I've been in contact with a possible covid-19 case who is waiting on results. My brother seems to be I'll with Corona symptoms and I'd like to get advice on how to help him, as his safety will ensure my safety and prevent the spread of the virus.","I am not sure how to answer that since I am still learning, could you please try again?","Stay home. Family members should stay home and avoid contact with your brother. Keep linens, bath area and utensils separated. He should monitor his temperature, drink fluids, rest and your family should be screened for Coronavirus.",0.59375,0.0,0.0,0.0,0.0,1.6262083000000018
"I have mild irritation in my chest but I am not coughing, I just feel a tingling sensation on my thought. I have no fever, no aches should I be worried about COVID 19?","The most common symptoms of COVID-19 arefeverchillssore throat.Other symptoms that are less common and may affect some patients include:muscle achessevere fatigue or tirednessrunny or blocked nose, or sneezingheadachesore eyesdizzinessnew and persistent coughtight chest or chest painshortness of breathhoarse voiceheavy arms/legsnumbness/tinglingnausea, vomiting, abdominal pain/ belly ache, or diarrhoeaappetite lossloss or change of sense of taste or smelldifficulty sleeping.Symptoms of severe COVID‐19 disease which need immediate medical attention include:difficulty in breathing, especially at rest, or unable to speak in sentencesconfusiondrowsiness or loss of consciousnesspersistent pain or pressure in the chestskin being cold or clammy, or turning pale or a bluish colourloss of speech or movement.If possible, call your health care provider, hotline or health facility first, so you can be directed to the right clinic.People who have pre-existing health problems are at higher risk when they have COVID-19; they should seek medical help early if worried about their condition. These include, but are not limited to: those taking immunosuppressive medication; those with chronic heart, lung, liver or rheumatological problems; those with HIV, diabetes, cancer or dementia.","Probably. We should all be cautious , not worried about Covid-19. It is prudent for us all to be socially isolating, washing our hands, supplementing with vits. D and C and working on making the best of it.  BE grateful for the things that are going well in your life, reach out with verbal and video support for ALL the loved ones and even people you just know are isolated with support. Don't bother to worry.",0.64,2.8479894467432905e-155,0.15075376455443057,0.01593625078967111,0.15075376455443057,1.2264026000000001
"Swollen tonsils, cough, and feeling slightly feverish.","I am not sure how to answer that since I am still learning, could you please try again?","Coronavirus possible. Seek care right away if difficulty breathing, other severe symptoms.Seek testing if sick, PLUS known COVID-19 contact, or travel to high risk country, or been in facility treating people with COVID-19, or severe pneumonia of unknown cause.Call 0800 029 999 for test. If sick or possibly exposed (not both), stay home.Seek consultation if sick.If known exposure & not sick, self-isolate 14 days.",0.45652173913043476,8.167403656998908e-233,0.05555555209876565,0.0,0.05555555209876565,0.48659280000001104
I have a sore throat  and a bit of a cough. This morning i coughed up mucus with what look like blood. Is this a sign of covid 19?,And the rest of the day to you.,"Source of bleeding   There are many causes of the small amount of blood in your sputum. You may have a nasal or upper airway source.    Strep infection, influenza are possible causes. COVID-19 typically is associated with fever, dry cough and/or shortness of breath.. Please contact your PCP for an evaluation, possible chest image and evaluation of the source of the bleeding.   Would you like to video or text chat with me?",0.32558139534883723,2.9313735293204065e-158,0.12698412500881837,0.02666666497422233,0.09523809326278664,1.6043332999999933
"Symptoms include irritation in the throat, dry cough, trouble breathing properly, headache. However not really a sign of a fever. Temperature is about 35 degrees. Should I get tested?","I am not sure how to answer that since I am still learning, could you please try again?","Many causes.   Most cases of COVID-19 with symptoms are associated with fever, however milder cases do occur. Your shortness of breath and difficulty breathing may have a number of causes and should be evaluated.   Please call your PCP. Avoid dust, mold, smoke, animal dander, pollen. Your symptoms also are consistent with an allergic reaction.  Would you like to video or text chat with me?",0.55,8.167403656998908e-233,0.05797101093047701,0.0,0.028985503684100418,1.399390799999992
I am 63 living in Jhb and have had a tight chest and sore throat and wet cough for more than a week ?,And the rest of the day to you.,"Flu like sx.   Stay at home, monitor your temperature, drink fluids and rest.   If your cough is associated with fever and/or does not begin to improve, please see your PCP.  You may have bacterial bronchitis -avoid smoke, dust, mold, animal dander and pollen. Influenza and COVID are associated with fever. The cough with COVID is typically dry. If you have underlying lung disease, test for CoV/flu.  Would you like to video or text chat with me?",0.3333333333333333,2.2041072882446194e-235,0.09090908901285588,0.0,0.09090908901285588,1.018979200000004
Chronic sore throat for 4 months. Not strep. No fever. Bloody green phlegm for a while. Sinus congestion and pressure sometimes. Bad breath in back of throat sometimes. Maybe post nasal drip. 2 wks. Of amoxicillin didn’t help. Is this mild COVID-19?,"I am not sure how to answer that since I am still learning, could you please try again?","Bacterial likely. Use nasal saline rinses, a nasal steroid and discuss the use of Augmentin for 10 days with your PCP. It is more likely that you have a bacterial infection. An examination of your mouth or uploaded photo to a HT virtual consultation is important. Avoid smoke and if you are a smoker, please consider a biopsy of the area. .",0.5675675675675675,1.0854166058079584e-232,0.12307691936568059,0.0,0.12307691936568059,1.546014900000003
"Been sneezing / stuffy nose and slight sore throat since returning from France, temperature is okay, not coughing or high fever symptoms, should I be alarmed?","I am not sure how to answer that since I am still learning, could you please try again?","Simple Cold but..... Sounds like simple Cold, But under the current health challenges of the world, it's best to be preemptive. And because Covid-19 is an infectious disease mostly transmitted through respiratory fluid droplets, One should first follow the WHO/CDC  current guidelines on hygiene. Then gargle with salt-water or vinegar-water after each meal/bedtime plus take Aleve or Ibuprofen for soreness/fever...   .",0.5121951219512195,8.113512973936523e-233,0.02739725685119202,0.0,0.02739725685119202,1.2402120999999937
Can I go for Coronavirus testing if my nose is blocked and I have traveled from a high risk country?,No I really don't think so but its a very different virus as is the old corona we know - 5 varieties of the common cold are from coronaviruses Would you like to video or text chat with me?,"Coronavirus testing. Yes, get tested if symptomatic (early symptoms could be mild respiratory symptoms and nonspecific) or self quarantine given your high risk of exposure. .",0.5526315789473685,8.669612184277444e-232,0.06349205870496383,0.0,0.031746026958932444,0.9228743000000037
"My 5 year old daughter has just come down with a 39 degree fever, sneezing, runny nose and cough. Should we get her tested?","Anyone with symptoms such as acute onset of fever and cough should be tested, wherever possible, to ensure that they receive appropriate clinical care. People who do not have symptoms but have had close contact with someone who is, or may be, infected may also consider testing. Contact your local health guidelines and follow their guidance.While a person is waiting for test results, they should preferably wear a mask when interacting with others in or outside of their household or sharing space with others. Where testing capacity is limited, tests should first be done for those at higher risk of infection, such as health workers, and those at higher risk of severe illness such as older people, especially those living in seniors’ residences or long-term care facilities.Individuals with signs and symptoms suggestive of COVID-19 or those who test positive for the virus should wear a mask when interacting with others in or outside of one’s household or sharing space with others.","Maybe. Has she been around anyone who has tested positive for COVID-19?  Is she having shortness of breath or labored breathing?  If so, then, yes, consider getting her tested.   If not, it is more likely that she has the flu or some other virus.  If it seems like more than just a regular cold, reach out to her pediatrician for more advice.",0.8048780487804879,2.235741504192288e-155,0.16107382104409723,0.009950244528602574,0.14765100225215091,1.2281365999999991
I am a quadriplegic and have a tight chest and slight difficulty breathing.  Overnight I started feeling like I need to clear my throat. I flew home to Joburg from CPT 8 days ago & have been self isolating as a precaution. ?,"I am not sure how to answer that since I am still learning, could you please try again?","Monitor.   Stay at home, monitor your temperature, drink fluids and rest.   Nasal congestion and post nasal drip is not typically associated with COVID-19. Watch for dry cough, fever and if your shortness of breath does not resolve, discuss whether you need an inhaler, chest physiotherapy and/or testing. If you have a trach, watch for signs of infection such as more secretions or a change in color .  Would you like to video or text chat with me?",0.55,4.389850287058167e-233,0.07407407090382578,0.0,0.07407407090382578,1.5389453000000088
"Hi I am 39 years old and returned from Germany 19 days ago. Yesterday I started getting a sore throat, runny nose. Today I have sinus pressure and a headache with a blocked nose, throat seems to be improving. Should I get tested. If so how?","I am not sure how to answer that since I am still learning, could you please try again?","Stay home. Stay at home, rest, drink fluids and monitor your temperature. Your symptoms are more consistent with a cold or sinus infection. Nasal saline and a decongestant may be helpful. If you develop COVID symptoms including dry cough, fever, and/or shortness of breath, testing is indicated. Report fever and shortness of breath to your PCP.",0.5675675675675675,1.2738074657895048e-232,0.062499996250000224,0.0,0.062499996250000224,1.8296076000000028
