Question,Bot Response,Expected Response,Jaccard Similarity,BLEU Score,ROUGE-1,ROUGE-2,ROUGE-L,Response Time
"I have scratchy throat, phlegm, loss of appetite, fatigue. I am pharmacist in research facility. My son had 3rd contact. He has flu symptoms. He was quarantined. We are waiting for the results for his contact. Do I need to test myself?",No testing needed. The symptoms you describe are characteristic of a viral upper respiratory tract infection and the absence of fever is reassuring at this time. If fever does not develop or a cough does develop or develop,"Cluster cases   I would recommend staying at home, rest, drink fluids and monitoring your temperature.   You may have COVID-19 or another illness. If you are otherwise healthy, await test results. Keep utensils, linens separate and washed. Use good hand washing and disinfect surfaces. If the test is positive, please have screening of all family members in your home. Avoid contact with others.   Would you like to video or text chat with me?",0.5476190476190477,5.333142046419682e-232,0.19148935728157548,0.0,0.1489361657922138,12.24286939999999
"Can animal byproducts spread coronavirus? Do I have to worry about milk, eggs, or fruits?",No    not as far as I know.     you do not have to worry much about it.  Would you like to video or text chat with me?  Would youlike to video or voice chat with me? Would you like me to narrate your concerns?Thank you.  Would like to video chat with you.Wish you good health!,No   we have no evidence of any concern with such spread.   It may be worth wiping all packages that come i nto the house with lysol wipes   Would you like to video or text chat with me?,0.9032258064516129,0.1746139174217766,0.3636363586547291,0.2249999950500001,0.3636363586547291,21.578450500000002
Why are so many people with diabetes dying from the coronavirus? Itâ€™s really frightening me.,It's a worldwide epidemic. People with diabetes are at higher risk for the virus because they have to work harder and be more careful with their glucose levels. It's not just a local thing. People with any kind of medical condition are at higher risks because they have more complications and can easily be turned into infected. It's called supply and demand and it's happening worldwide. It,"Immunocompromised    body is busy dealing with diabetes, not as much resiliancy remaining to fight viral symptoms, and subsequent opportunistic infections  Would you like to video or text chat with me?",0.7272727272727273,9.52208653546315e-232,0.10389609926800493,0.0,0.10389609926800493,20.588481100000024
I'm just a bit concerned as I have a sore throat and coughing a little bit as a result of my sore throat. My upper body is also aching a bit. Is this a cause for concern?,"If your upper body is sore, your upper body must be sore as well. If your upper body also has a sore throat, your upper and lower must also be sore. This can be a precursor to having COVID-19. If your symptoms are worsening or your symptoms are going","Possible virus. This is likely a viral infection. If you have a fever and/or the cough or sore throat get worse, you should be examined by your doctor. If you've been exposed to a particular illness, such as strep or the flu or coronavirus, you may need to be tested.For now, rest, drink fluids, take acetaminophen or ibuprofen as needed if you have no medical contraindication.",0.6666666666666666,9.242118781719807e-232,0.246913575723213,0.0,0.246913575723213,16.745953999999983
Will Lysol wipes kill coronavirus? How long can coronavirus live on household surfaces?,It depends on the material and the process used to make it. For now it is best to keep a distance of at least 6 feet between people who are not allergic or have recently visited a high risk area. For now we concentrate our efforts on keeping the virus at bay. (Mar. 2020).   The goal is to keep the virus at sub saharan levels.   However,Several days   Lysol should  be good.    Seehttps://www.wired.com/story/coronavirus-disinfectant-cleaning-guide/  Would you like to video or text chat with me?,0.5714285714285714,7.601159375410181e-232,0.057142853187755374,0.0,0.057142853187755374,21.55866800000001
Can I catch coronavirus on public transportation from someone who has it? How long do germs on public transportation last?,"If you are a passenger and the person you are talking to has it, you are quite at risk of catching it.    If you are a driver and the person who has it, he she is quite at risk.  Would you like to video or text chat with me? I can understand your concern.  Would like to hear your voice.  Would","Coronavirus lives   New coronavirus may live on surfaces for a few hours or a few days depending on the type of surface, temperature or humidity.   One report indicated that new coronavirus can survive on hard surfaces for up to 72 hours and on cardboard for up to 24 hours.   Would you like to video or text chat with me?",0.75,0.16405349526275104,0.3703703653894224,0.17475727656518064,0.34567900736473106,20.48458400000004
Is it necessary to get tested for the corona virus if you arrive back in South Africa after visiting Zimbabwe and Victoria falls as part of a group?,"It is not necessary but highly recommended.   If you have been in contact with someone who has tested positive for the virus, you should get tested.   However, the outbreak is so new that testing isn't feasible at this time.  Would you like to video or text chat with me? I can text chat with you. ",It depends.   If the visited place has a high rate of coronavirus infections to take some precautions is important such as if you develop fever or cough or any other coronavirus infection symptoms.   To be tested is desired but will you be able to get tested? In some places testing kits are reserved to very sick and hospitalized patient. Self quarantine in cooperation with your doctor is the way to go.  Would you like to video or text chat with me?,0.8,0.12346130825593682,0.357142852302296,0.13533834107072207,0.357142852302296,19.61560480000003
Hi. This COVID-19 outbreak is scary. I got screened this week and it was negative. But prior to screening I had a week of continuous dry coughs and also throat was sore. I've put myself in a quarantine. What next? Do I still need to screen again?,"If you meet criteria for testing, then yes. Screening is only for people who have tested positive. You can still have a sore throat if you have had a sore throat for a week or two","Screening test if. If you develop symptoms of dry cough, fever and/or shortness of breath, consider re testing since the test may convert to a positive test if infected. Other causes should be considered including an allergic reaction. Try one dose of an antihistamine and gauge improvement. Stay at home for three days if there is no fever. .",0.7741935483870968,2.1497510534309617e-155,0.20512820060157802,0.022222217577778744,0.20512820060157802,12.127175800000032
"Is it true (or a myth) that coronavirus will not survive hotter climates. As summer approaches, is it expected to reduce in tropical summers at least.","It is expected to decrease in the summer. The corona virus has a limited range of 2 miles from the equator. It is best to stay indoors and away from others..... .. Stay home and adopt strict hygiene measures: hand washing, alcohol use  Would you like to Hoffman video or text chat","Coronavirus.    Yes, according to previous knowledge, most virus including coronavirus likely will not survive hotter climates.   I would expect or hope this will die down in summer time. Nevertheless, this is new coronavirus, let's wait and see. I also think that with strong human intervention, the virus may reduce or be eliminated before summer.   Would you like to video or text chat with me?",0.717948717948718,0.08145662642709563,0.27999999505000006,0.10619468533166285,0.27999999505000006,18.593986599999994
I heard ACE inhibitors might exacerbate coronavirus. I also heard NSAIDs might do the same. Does this mean any common meds could have an unexpected effect during coronavirus?,No. ACE inhibitors are not antagonists of the virus. ACE3 antagonists are ACE2 antagonists. You are thinking of ACE2 antagonists which are commonly mislabeled as NSAIDs. NSAIDs are commonly mislabelled as NSAIDs because they have no receptor agonist action. ACE3 and NSAIDs are the,Coronavirus and ACEI.   Recent publications including the one from the lancet showed COVID-19 binds to ACE-2 receptor on target cells for entrance.   The expression of ACE-2 receptor is substantially increased in patients with diabetes who were treated with ACE inhibitors or ARB. NSAIDS has the similar effect. All medications can have some unexpected side effects.    Would you like to video or text chat with me?,0.7111111111111111,2.360138653251179e-155,0.1666666623044219,0.019607838414072647,0.1666666623044219,17.6855367
"I have had mild chest pain for over a week. it now seems more persistent and pronounced. I don't have shortness of breath or any other COVID-19 symptoms, except some fatigue. I have been traveling a lot in high risk areas. Should I get tested?",If you have a history of international travel recently then yes definitely get tested. I would also recommend getting a chest x-ray and CBC (complete blood count). If both these are normal then no need to worry for,"Yes   I would advise screening due to your exposure.   Fever is very commonly associated with COVID-19. Stay at home, rest, drink fluids and monitor your temperature. Arrange the testing which also  may include a chest image with your PCP.  Since your have been traveling, a pulmonary embolism is another possible cause of your shortness of breath.   Would you like to video or text chat with me?",0.6136363636363636,2.525079728642444e-155,0.21978021504649206,0.03921568165128851,0.21978021504649206,13.046993600000008
Ons het teruggekom vanaf oostenryk op 8 Maart..reeds 13 dae gelede. Het tans seer keel maar ook nasale drip. wat staan my te doen?,???   I don't understand your question.   I Alicia I am a student in the Netherlands and I am currently taking a course on social distancing. I have no idea what you are talking about.,"COVID19   even though your have no fever or shortness of breath, your travel history fits criteria to be tested.   I suggest you get tested for COVID19 - speak with your GP to advise further, self isolate in the meanwhile  Would you like to video or text chat with me?",0.5714285714285714,3.2070483219292843e-155,0.2058823480968859,0.049999995200000466,0.2058823480968859,13.905784799999992
"I have shortness of breath and are worried, I donâ€™t have a cough or sore throat, so they will not test me, should I do a private test?","If you have a high fever or have had a sore throat for a few days, they will not do a test.   However, if you have a sore throat and are otherwise unwell, they will test you.   If you have a fever, cough and are otherwise well, they will do","Shortness of breath. Covid testing is hard to come by. At 37 you are in a lower risk group.  And I doubt you could get a test. Keep isolated for two weeks. I know we have been ordering tests through HealthTap, but that does not lead to getting the test done, due to shortages. (3/21/20).",0.575,3.4115461170899686e-155,0.18421052173476465,0.021739125586012424,0.15789473226108044,17.67555279999999
How do you get HPV on the cervix? Is it from skin to skin contact during intercourse from a partnerâ€™s genital touching the cervix? Thank you.,"It can be from any of the numerous cervical mucous membranes including cervix, adenovirus, and the cervix itself.   Usually, the vagina is the first line of defense against these viruses.   But, as it is often the case, many infections can be transmitted through the vagina, including",Basically the HPV virus is transferred within fluids generated during intercourse.   A mechanical skin contact appears to be part of the process but defining the exact amount of contact required is difficult. The genital strains of HPV are specific to those locations. There are other HPV strains that cause things like skin warts but these are different.  Would you like to video or text chat with me?,0.6216216216216216,2.4264725606152945e-155,0.11494252388426499,0.01818181338181945,0.11494252388426499,17.761732300000006
My 2year old Son has had a dry cough and a runny nose since thursday . He's not talking yet so it is difficult to tell if he has any trouble breathing so I'm concerned. He does not have temperature ?,"If he doesn't have a temperature he won't have a cough or runny nose. If he does have a temperature it will be hard to tell if it's a cold or a cold. Usually a cold is accompanied by a fever, which means the doctor","Observatn is enough.   By looking at your child you'll know if he is having breathing difficulties.   Cough with a runny nose is common in children. You should be concerned only if he is refusing to play and eat, or if he develops breathing difficulties. Having a fever doesn't mean he has the Coronavirus. He is more likely to be infected with any of the common infections in your area of Gauteng.  Would you like to video or text chat with me?",0.6756756756756757,6.113664729129774e-232,0.24999999550619842,0.017543855204679486,0.24999999550619842,14.898329799999999
Can I test?No known contact with Corona  but been in contact with with Congo dr friend 7march. She is still healthy now. I had Slight Sore throat wed 11 &12 March . phlegm and red eyes. Temp seemed ok. Got thermometer .ok. 19 felt better but coughing.,If temp is ok then no need to worry     Unless you have a history of Covid-19 infection or if you develop breathing problems  Would you like,"Per RSA NICD:   Seek care right away if difficulty breathing, other severe symptoms.  Seek testing if sick, PLUS known COVID-19 contact, or travel to high risk country, or been in facility treating people with COVID-19, or severe pneumonia of unknown cause.Call 0800 029 999 for test. If sick or possibly exposed (not both), stay home.Seek consultation if sick.If known exposure & not sick, self-isolate 14 days.  Would you like to video or text chat with me?",0.5882352941176471,3.194502688418682e-79,0.18181817785123974,0.03883494778018698,0.18181817785123974,11.025539299999991
"Iâ€™m so Scared that I will die if I get the coronavirus, due to type1 diabetes?","Not at all. You will be fine. You will have a much higher risk of dying from any cause than just diabetes. If you are older than 60 you will have a higher risk. But as you get older more likely you will be able to handle it. So get as much exercise as you can, eat healthy food as you please, and stay hydrated","Coronavirus. Stay calm. Most people with coronavirus infection only get mild respiratory symptoms, especially among younger patients. Diabetes and use of ACEI or ARB may increase your risk of infection. Practicing common sense of prevention is critical during this outbreak crisis. Avoid risk exposure, wash hand, wear mask as needed. Get tested if you develop symptoms. Effect drugs are coming. .",0.6904761904761905,3.0211576836709534e-155,0.1386138564689738,0.017241374316291573,0.1386138564689738,20.492134300000032
A 2 year complaining that his head is sore. We gave him panado in the morning and at midday. He can't sleep he keeps waking up crying its painful. Should I take him to a Dr or hospital?,If he is not improving or if the pain is not going away then probably a Dr.   Unless you are concerned about Covid-19 and the possibility of worsening it.   Call the hospital they can give you more information.  Would you like to video or,"Fever?   Start by call Pediatrician ASAP.   if high fe ver or projectie vomiting take to ER .  take to ER  if inconsolable and cannot get pedicatrician IF mild respiratory or GI symptoms likely virus and want to make sure adequately hydrated and may just watch, isolate from contact , and give chicken soup . work on soothing and disstraction Keep in touch with pediatrician.   Would you like to video or text chat with me?",0.5777777777777777,0.058910046938594814,0.18749999526258695,0.09009008538592671,0.1666666619292536,15.759543199999996
I have covid 19 symptoms?,"If you are a smoker, you are at greater risk for it. If you are not a smoker, your risk is low. If you have a chronic disease, your risk for it is low. Smoking increases your risk substantially. If you do not smoke, your risk of death from the virus is low. You are 68 and one in four billion people does not have the disease. Smoking increases the risk of death. Smoking increases mortality. Smoking increases risk of","Can talk with doctor   Doctors can give you the up-to-date information.   Video consultations available (start over and click on Talk-to-Doctor). We have informational posts on our Healthtap.com/blog. As the US president has given mistaken information at various times during this pandemic, be sure to check with doctors and the CDC website. People usually should not be tested without symptoms or direct exposure. (3/21/20)  Would you like to video or text chat with me?",0.5306122448979592,1.0551068781414047e-231,0.11881187649446151,0.0,0.11881187649446151,24.20331630000004
"I've been in contact with a possible covid-19 case who is waiting on results. My brother seems to be I'll with Corona symptoms and I'd like to get advice on how to help him, as his safety will ensure my safety and prevent the spread of the virus.","If your brother has the corona virus you should isolate yourself and get tested. If your brother has a high fever and is otherwise unwell he should be tested as well. If your testing is negative, your","Stay home. Family members should stay home and avoid contact with your brother. Keep linens, bath area and utensils separated. He should monitor his temperature, drink fluids, rest and your family should be screened for Coronavirus.",0.6774193548387096,4.016249361359558e-155,0.1785714235969389,0.05970148754733836,0.1785714235969389,12.940306100000043
"I have mild irritation in my chest but I am not coughing, I just feel a tingling sensation on my thought. I have no fever, no aches should I be worried about COVID 19?","If you have not traveled or been in contact with anyone with confirmed COVID 19, your symptoms are probably mild. If you have traveled or been close to someone with confirmed COVi 19, your symptom pattern is unlikely to be mild. If your symptoms are worsening or your symptoms are spreading","Probably. We should all be cautious , not worried about Covid-19. It is prudent for us all to be socially isolating, washing our hands, supplementing with vits. D and C and working on making the best of it.  BE grateful for the things that are going well in your life, reach out with verbal and video support for ALL the loved ones and even people you just know are isolated with support. Don't bother to worry.",0.7317073170731707,2.4413697368065084e-155,0.1956521695179585,0.01754385514773892,0.1956521695179585,16.574484899999902
"Swollen tonsils, cough, and feeling slightly feverish.",Have you travelled or come into contact with a corona virus patient? Could very well be tonsillitis and not corona virus. If you are not having significant SOB self isolation and monitor your temperature. If you have traveled to high risk areas get a coronavirus test and a telephonic consult. If you do not have significant SOB telephonic then no need to worry..   Best to stay,"Coronavirus possible. Seek care right away if difficulty breathing, other severe symptoms.Seek testing if sick, PLUS known COVID-19 contact, or travel to high risk country, or been in facility treating people with COVID-19, or severe pneumonia of unknown cause.Call 0800 029 999 for test. If sick or possibly exposed (not both), stay home.Seek consultation if sick.If known exposure & not sick, self-isolate 14 days.",0.5833333333333334,1.0671040961444984e-78,0.17475727659157334,0.031249995010987127,0.17475727659157334,23.26055340000005
I have a sore throat  and a bit of a cough. This morning i coughed up mucus with what look like blood. Is this a sign of covid 19?,No   not at all.   Mucous is very unlikely to be COVID 19.    More likely to be SOB or Influenza.  Would you like to video or text chat with me?  Would you rather have text chat with someone?Feel free to pm me.,"Source of bleeding   There are many causes of the small amount of blood in your sputum. You may have a nasal or upper airway source.    Strep infection, influenza are possible causes. COVID-19 typically is associated with fever, dry cough and/or shortness of breath.. Please contact your PCP for an evaluation, possible chest image and evaluation of the source of the bleeding.   Would you like to video or text chat with me?",0.7608695652173914,0.11167094207491389,0.2758620643783855,0.173076918550296,0.25287355863125915,17.56910520000008
"Symptoms include irritation in the throat, dry cough, trouble breathing properly, headache. However not really a sign of a fever. Temperature is about 35 degrees. Should I get tested?",If you have access to testing you should do it. If not consult your doctor. If you have access get a coronavirus test and self isolate for 2 weeks. If you develop a sore throat call your doctor for a prescription for a nasal spray and antihistamine..   If headache and irritation,"Many causes.   Most cases of COVID-19 with symptoms are associated with fever, however milder cases do occur. Your shortness of breath and difficulty breathing may have a number of causes and should be evaluated.   Please call your PCP. Avoid dust, mold, smoke, animal dander, pollen. Your symptoms also are consistent with an allergic reaction.  Would you like to video or text chat with me?",0.5853658536585366,2.892908220675348e-155,0.2093023208518119,0.018691583942703673,0.2093023208518119,17.57171870000002
I am 63 living in Jhb and have had a tight chest and sore throat and wet cough for more than a week ?,"Sounds more like a viral cold. Most likely a non-specific viral cold. An upper respiratory tract infection would be more likely if your symptoms are worsening or your cough is non-specific. If your cough is not specific, your best step is to self-isolate. Call your local doctor or check with local health department. Most likely your symptoms will be directed","Flu like sx.   Stay at home, monitor your temperature, drink fluids and rest.   If your cough is associated with fever and/or does not begin to improve, please see your PCP.  You may have bacterial bronchitis -avoid smoke, dust, mold, animal dander and pollen. Influenza and COVID are associated with fever. The cough with COVID is typically dry. If you have underlying lung disease, test for CoV/flu.  Would you like to video or text chat with me?",0.6744186046511628,0.03964436188614303,0.202020197204367,0.04724408960009971,0.202020197204367,20.271385099999975
Chronic sore throat for 4 months. Not strep. No fever. Bloody green phlegm for a while. Sinus congestion and pressure sometimes. Bad breath in back of throat sometimes. Maybe post nasal drip. 2 wks. Of amoxicillin didnâ€™t help. Is this mild COVID-19?,"Probably not COVID. Your symptoms are more like seasonal allergy or a mild cold. Sinus irritation can be from strep throat infection, a cold or the","Bacterial likely. Use nasal saline rinses, a nasal steroid and discuss the use of Augmentin for 10 days with your PCP. It is more likely that you have a bacterial infection. An examination of your mouth or uploaded photo to a HT virtual consultation is important. Avoid smoke and if you are a smoker, please consider a biopsy of the area. .",0.6341463414634146,3.162073627456585e-232,0.1388888845408952,0.0,0.1388888845408952,10.216063899999995
"Been sneezing / stuffy nose and slight sore throat since returning from France, temperature is okay, not coughing or high fever symptoms, should I be alarmed?",Not at all. The Coronavirus is very mild and only really an issue if you sneeze or cough extremely hard. Coughing and shortness of breath are also frequent symptoms of the Coronavirua.    If you have traveled to endemic areas or met with people who have travelled there,"Simple Cold but..... Sounds like simple Cold, But under the current health challenges of the world, it's best to be preemptive. And because Covid-19 is an infectious disease mostly transmitted through respiratory fluid droplets, One should first follow the WHO/CDC  current guidelines on hygiene. Then gargle with salt-water or vinegar-water after each meal/bedtime plus take Aleve or Ibuprofen for soreness/fever...   .",0.5909090909090909,2.7312815830682043e-155,0.1414141365289258,0.018867919615522817,0.12121211632690562,18.404035799999974
Can I go for Coronavirus testing if my nose is blocked and I have traveled from a high risk country?,Yes. You can get a corona virus test done at some clinics.   You need to contact one of the clinics in your country to arrange the test. France and Germany are the two main countries testing currently.   Would you like to video or text chat with me?  Would you prefer to text chat with my voice? I can understand your concern.,"Coronavirus testing. Yes, get tested if symptomatic (early symptoms could be mild respiratory symptoms and nonspecific) or self quarantine given your high risk of exposure. .",0.6666666666666666,9.74806386640271e-232,0.16901407994445555,0.0,0.16901407994445555,20.766924300000028
"My 5 year old daughter has just come down with a 39 degree fever, sneezing, runny nose and cough. Should we get her tested?","Yes   yes you should, but it will cost extra.   The cost of testing is usually not covered by the healthcare plan.   But yes we should get her tested.  Would you like to video or text chat with me? I can text chat with you.  Would You like to video chat with me, or","Maybe. Has she been around anyone who has tested positive for COVID-19?  Is she having shortness of breath or labored breathing?  If so, then, yes, consider getting her tested.   If not, it is more likely that she has the flu or some other virus.  If it seems like more than just a regular cold, reach out to her pediatrician for more advice.",0.6428571428571429,3.089258802531719e-155,0.20224718608761533,0.018518513602539026,0.20224718608761533,18.598652599999923
I am a quadriplegic and have a tight chest and slight difficulty breathing.  Overnight I started feeling like I need to clear my throat. I flew home to Joburg from CPT 8 days ago & have been self isolating as a precaution. ?,Sounds more like a viral respiratory tract infection.   Could call your GP if youd like to video or text chat with him.   If you have access to testing then do it. If not then do not,"Monitor.   Stay at home, monitor your temperature, drink fluids and rest.   Nasal congestion and post nasal drip is not typically associated with COVID-19. Watch for dry cough, fever and if your shortness of breath does not resolve, discuss whether you need an inhaler, chest physiotherapy and/or testing. If you have a trach, watch for signs of infection such as more secretions or a change in color .  Would you like to video or text chat with me?",0.6428571428571429,0.06912757027500423,0.3578947325207757,0.14678898653312025,0.31578946936288094,13.054498999999964
"Hi I am 39 years old and returned from Germany 19 days ago. Yesterday I started getting a sore throat, runny nose. Today I have sinus pressure and a headache with a blocked nose, throat seems to be improving. Should I get tested. If so how?",Don't go to a doctor. You need to go to a testing centre which will be able to give you a prescription for this medication. You can also check out www.healthtap.com/blog/cov,"Stay home. Stay at home, rest, drink fluids and monitor your temperature. Your symptoms are more consistent with a cold or sinus infection. Nasal saline and a decongestant may be helpful. If you develop COVID symptoms including dry cough, fever, and/or shortness of breath, testing is indicated. Report fever and shortness of breath to your PCP.",0.7297297297297297,5.394711537024262e-232,0.13513513057706372,0.0,0.10810810355003672,13.014726499999938
"Hi I am 39 years old and have flu like symptoms as of yesterday. Runny nose, sore throat. No fever yet. I returned from Germany 19 days ago. Should I get tested for cov19?",If you have a history of international travel recently you should be screened for COVID 19. I would suggest phone or online consultation rather than requiring a visit to a doctor. TEsting is that you are a smoker and that you have a chronic disease like heart arrhythmia or,If you get fever yes. but from what we know it may bee a little late to get the chines virus after so many days. Monitor tempreture.,0.7142857142857143,3.0291995538378827e-155,0.12307691827692328,0.028169009442571682,0.12307691827692328,16.53996319999999
If you have wolf Parkinson white syndrome does this make you more of a risk with Covid 19?,"No. The wolf in the pack has no effect on the pack as a whole. The pack in the pack is the same as the pack of wolves in the pack. The pack of wolves is the same pack as the pack that has wolf Parkinson. The pack is the pack of pack that has no effect. The pack has alpha 1,2,3,4,5,6,7","Avoid cold/ice... Though untreated WPW Syndrome can be regarded as pre-existing chronic condition, there is no current evidence that one is more susceptible to Covid-19, an infectious disease mostly transmitted through Respiratory Fluid Droplets. Best to follow WHO/CDC guideline on hygiene. Plus avoid cold/ice  drinks/foods. Drink warm water/tea, even chicken soup. Aleve or ibuprofen can be helpful for fever/soreness.",0.46938775510204084,1.016127520387007e-231,0.13333332930133346,0.0,0.10666666263466681,21.37993629999994
Criteria for COVID test?,"If you have a high fever and are concerned about COVID-19, call your GP. Most likely you have a mild cold and not COVID-20, but if you have symptoms that are not resolving you should get tested. Otherwise self isolate and follow the recommendations of your local authorities..","Real vs. textbook. Real-life criteria is different because we don't have enough tests, supplies, or medical staff around the world at this time (March 2020). Textbook criteria are  suspected COVID in hospitalized persons or in those with underlying medical conditions; or persons who got symptoms less than 14 days after (1) contact with a suspect or confirmed COVID patient or (2) travel through high-risk COVID area.",0.7446808510638298,7.113446746354313e-232,0.10869564736531213,0.0,0.06521738649574706,15.974955200000068
"I have been feeling sick for a couple of days now and tried self medication but does not seem to help. I suffer from Polycystic Kidney disease, low blood pressure, Anemic, Endometriosis, Chronic sinus.",If you are having trouble breathing call your doctor or go to ER they can give you instructions to stop smoking and start taking meds. Also make sure you do not smoke or start a new pack of cigarettes. Smoking causes pneumonia and increases your risk of complication,"Screen sputum. You may have a bacterial illness such as bronchitis, pneumonia or a sinus infection.  Your PCP may collect sputum, screen for Strep/influenza. COVID-19 is usually associated with a dry cough, but secondary infection may occur. Please see your PCP.",0.6097560975609756,9.788429383461836e-232,0.10666666168888912,0.0,0.10666666168888912,14.770307600000024
